game_datetime,team_home,team_away,odds_home,odds_away,outcome,score_home,score_away,game_url
2022-04-25 19:00:00,Brooklyn Nets,Boston Celtics,0.5454545454545454,0.49019607843137253,AWAY,112,116,https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-boston-celtics-rHZMXbm8/

2022-04-24 21:30:00,New Orleans Pelicans,Phoenix Suns,0.4672897196261682,0.5708154506437768,HOME,118,103,https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-phoenix-suns-plrDdME5/

2022-04-24 19:00:00,Atlanta Hawks,Miami Heat,0.49504950495049505,0.5412844036697247,AWAY,86,110,https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-miami-heat-YVJc1jas/

2022-04-24 15:30:00,Denver Nuggets,Golden State Warriors,0.37593984962406013,0.6621621621621622,HOME,126,121,https://www.oddsportal.com/basketball/usa/nba/denver-nuggets-golden-state-warriors-29r0FyFj/

2022-04-24 13:00:00,Chicago Bulls,Milwaukee Bucks,0.38461538461538464,0.6491228070175439,AWAY,95,119,https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-milwaukee-bucks-I33DgLhU/

2022-04-23 22:00:00,Minnesota Timberwolves,Memphis Grizzlies,0.4672897196261682,0.5708154506437768,HOME,119,118,https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-memphis-grizzlies-4YUsAee1/

2022-04-23 19:30:00,Brooklyn Nets,Boston Celtics,0.6323529411764706,0.4065040650406504,AWAY,103,109,https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-boston-celtics-rPTo9FA7/

2022-04-23 16:30:00,Utah Jazz,Dallas Mavericks,0.6996996996996997,0.3389830508474576,HOME,100,99,https://www.oddsportal.com/basketball/usa/nba/utah-jazz-dallas-mavericks-f3gQLwxN/

2022-04-23 14:00:00,Toronto Raptors,Philadelphia 76ers,0.4484304932735426,0.588477366255144,HOME,110,102,https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-philadelphia-76ers-Wn11dN8B/

2022-04-22 21:30:00,New Orleans Pelicans,Phoenix Suns,0.45871559633027525,0.5780590717299579,AWAY,111,114,https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-phoenix-suns-Wpv9c2aa/

2022-04-22 20:30:00,Chicago Bulls,Milwaukee Bucks,0.4444444444444444,0.5918367346938775,AWAY,81,111,https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-milwaukee-bucks-vD49f1wO/

2022-04-22 19:00:00,Atlanta Hawks,Miami Heat,0.4807692307692308,0.5515695067264574,HOME,111,110,https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-miami-heat-dASV5WjQ/

2022-04-21 22:00:00,Denver Nuggets,Golden State Warriors,0.4608294930875576,0.574468085106383,AWAY,113,118,https://www.oddsportal.com/basketball/usa/nba/denver-nuggets-golden-state-warriors-jZvdGHap/

2022-04-21 21:00:00,Utah Jazz,Dallas Mavericks,0.8,0.2364066193853428,AWAY,118,126,https://www.oddsportal.com/basketball/usa/nba/utah-jazz-dallas-mavericks-xSbLMJMG/

2022-04-21 19:30:00,Minnesota Timberwolves,Memphis Grizzlies,0.45871559633027525,0.574468085106383,AWAY,95,104,https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-memphis-grizzlies-r5Lnwu7c/

2022-04-20 21:30:00,Milwaukee Bucks,Chicago Bulls,0.8263888888888888,0.20833333333333334,AWAY,110,114,https://www.oddsportal.com/basketball/usa/nba/milwaukee-bucks-chicago-bulls-Aw05esOH/

2022-04-20 20:00:00,Toronto Raptors,Philadelphia 76ers,0.47619047619047616,0.5614035087719298,AWAY,101,104,https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-philadelphia-76ers-lOBdc3g5/

2022-04-20 19:00:00,Boston Celtics,Brooklyn Nets,0.6062992125984252,0.4291845493562232,HOME,114,107,https://www.oddsportal.com/basketball/usa/nba/boston-celtics-brooklyn-nets-IHrn8K7N/

2022-04-19 22:00:00,Phoenix Suns,New Orleans Pelicans,0.8333333333333334,0.20242914979757085,AWAY,114,125,https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-new-orleans-pelicans-xOv5brpg/

2022-04-19 20:40:00,Memphis Grizzlies,Minnesota Timberwolves,0.7461928934010152,0.28735632183908044,HOME,124,96,https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-minnesota-timberwolves-4EMrvLii/

2022-04-19 19:30:00,Miami Heat,Atlanta Hawks,0.7635933806146572,0.273972602739726,HOME,115,105,https://www.oddsportal.com/basketball/usa/nba/miami-heat-atlanta-hawks-2mTR6CyK/

2022-04-18 22:00:00,Golden State Warriors,Denver Nuggets,0.7461928934010152,0.28901734104046245,HOME,126,106,https://www.oddsportal.com/basketball/usa/nba/golden-state-warriors-denver-nuggets-YghUKciT/

2022-04-18 20:30:00,Dallas Mavericks,Utah Jazz,0.36101083032490977,0.6753246753246753,HOME,110,104,https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-utah-jazz-by0HNa7A/

2022-04-18 19:30:00,Philadelphia 76ers,Toronto Raptors,0.7518610421836228,0.2857142857142857,HOME,112,97,https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-toronto-raptors-zL7hbqva/

2022-04-17 21:00:00,Phoenix Suns,New Orleans Pelicans,0.8333333333333334,0.2028397565922921,HOME,110,99,https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-new-orleans-pelicans-bXu1aOUn/

2022-04-17 18:30:00,Milwaukee Bucks,Chicago Bulls,0.8475609756097561,0.19342359767891681,HOME,93,86,https://www.oddsportal.com/basketball/usa/nba/milwaukee-bucks-chicago-bulls-6NSbxc7J/

2022-04-17 15:30:00,Boston Celtics,Brooklyn Nets,0.6415770609318996,0.3937007874015748,HOME,115,114,https://www.oddsportal.com/basketball/usa/nba/boston-celtics-brooklyn-nets-6q2Fp5h2/

2022-04-17 13:00:00,Miami Heat,Atlanta Hawks,0.7354497354497355,0.3021148036253776,HOME,115,91,https://www.oddsportal.com/basketball/usa/nba/miami-heat-atlanta-hawks-OdUN7hMD/

2022-04-16 20:30:00,Golden State Warriors,Denver Nuggets,0.7191011235955056,0.31746031746031744,HOME,123,107,https://www.oddsportal.com/basketball/usa/nba/golden-state-warriors-denver-nuggets-hKvHDDUI/

2022-04-16 18:00:00,Philadelphia 76ers,Toronto Raptors,0.6539792387543253,0.3787878787878788,HOME,131,111,https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-toronto-raptors-dho8FZa6/

2022-04-16 15:30:00,Memphis Grizzlies,Minnesota Timberwolves,0.7142857142857143,0.3194888178913738,AWAY,117,130,https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-minnesota-timberwolves-Knjc9lV2/

2022-04-16 13:00:00,Dallas Mavericks,Utah Jazz,0.3472222222222222,0.6894409937888198,AWAY,93,99,https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-utah-jazz-ETuDEgFC/

2022-04-15 22:00:00,Los Angeles Clippers,New Orleans Pelicans,0.49019607843137253,0.5454545454545454,AWAY,101,105,https://www.oddsportal.com/basketball/usa/nba/los-angeles-clippers-new-orleans-pelicans-Sh3yftln/

2022-04-15 19:30:00,Cleveland Cavaliers,Atlanta Hawks,0.4672897196261682,0.5689655172413793,AWAY,101,107,https://www.oddsportal.com/basketball/usa/nba/cleveland-cavaliers-atlanta-hawks-E9a1N8D7/

2022-04-13 21:30:00,New Orleans Pelicans,San Antonio Spurs,0.6753246753246753,0.36101083032490977,HOME,113,103,https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-san-antonio-spurs-KtgR77dj/

2022-04-13 19:00:00,Atlanta Hawks,Charlotte Hornets,0.6805111821086262,0.35587188612099646,HOME,132,103,https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-charlotte-hornets-hvcI32R6/

2022-04-12 21:30:00,Minnesota Timberwolves,Los Angeles Clippers,0.6031746031746031,0.4329004329004329,HOME,109,104,https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-los-angeles-clippers-WYuDwC78/

2022-04-12 19:00:00,Brooklyn Nets,Cleveland Cavaliers,0.8198198198198198,0.2127659574468085,HOME,115,108,https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-cleveland-cavaliers-AFiN2MtD/

2022-04-10 21:30:00,Dallas Mavericks,San Antonio Spurs,0.8475609756097561,0.19157088122605365,HOME,130,120,https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-san-antonio-spurs-0YeG7hy7/

2022-04-10 21:30:00,Denver Nuggets,Los Angeles Lakers,0.7041420118343196,0.33112582781456956,AWAY,141,146,https://www.oddsportal.com/basketball/usa/nba/denver-nuggets-los-angeles-lakers-Ey0K6CjD/

2022-04-10 21:30:00,Los Angeles Clippers,Oklahoma City Thunder,0.8771498771498771,0.16260162601626016,HOME,138,88,https://www.oddsportal.com/basketball/usa/nba/los-angeles-clippers-oklahoma-city-thunder-fXx7UFrK/

2022-04-10 21:30:00,New Orleans Pelicans,Golden State Warriors,0.30959752321981426,0.7297297297297297,AWAY,107,128,https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-golden-state-warriors-8vJsODLm/

2022-04-10 21:30:00,Phoenix Suns,Sacramento Kings,0.8475609756097561,0.19230769230769232,AWAY,109,116,https://www.oddsportal.com/basketball/usa/nba/phoenix-suns-sacramento-kings-vwzgLB56/

2022-04-10 21:30:00,Portland Trail Blazers,Utah Jazz,0.09208103130755065,0.9434069043576684,AWAY,80,111,https://www.oddsportal.com/basketball/usa/nba/portland-trail-blazers-utah-jazz-dEUcKVKC/

2022-04-10 20:30:00,Minnesota Timberwolves,Chicago Bulls,0.7518610421836228,0.28735632183908044,AWAY,120,124,https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-chicago-bulls-QFTxPg6s/

2022-04-10 19:00:00,Memphis Grizzlies,Boston Celtics,0.24449877750611246,0.7938144329896907,AWAY,110,139,https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-boston-celtics-O6sBTZcQ/

2022-04-10 19:00:00,New York Knicks,Toronto Raptors,0.5098039215686274,0.5283018867924528,HOME,105,94,https://www.oddsportal.com/basketball/usa/nba/new-york-knicks-toronto-raptors-z5T1JkzJ/

2022-04-10 19:00:00,Orlando Magic,Miami Heat,0.2932551319648094,0.7461928934010152,HOME,125,111,https://www.oddsportal.com/basketball/usa/nba/orlando-magic-miami-heat-6PyoNXzf/

2022-04-10 19:00:00,Philadelphia 76ers,Detroit Pistons,0.7297297297297297,0.30864197530864196,HOME,118,106,https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-detroit-pistons-0nykMij0/

2022-04-10 15:30:00,Brooklyn Nets,Indiana Pacers,0.9523809523809523,0.0856898029134533,HOME,134,126,https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-indiana-pacers-n9tBAfil/

2022-04-10 15:30:00,Charlotte Hornets,Washington Wizards,0.8928188638799571,0.14705882352941177,HOME,124,108,https://www.oddsportal.com/basketball/usa/nba/charlotte-hornets-washington-wizards-SKc89E6f/

2022-04-10 15:30:00,Cleveland Cavaliers,Milwaukee Bucks,0.7938144329896907,0.24213075060532688,HOME,133,115,https://www.oddsportal.com/basketball/usa/nba/cleveland-cavaliers-milwaukee-bucks-6BdC8YL0/

2022-04-10 15:30:00,Houston Rockets,Atlanta Hawks,0.15873015873015872,0.8849252013808976,AWAY,114,130,https://www.oddsportal.com/basketball/usa/nba/houston-rockets-atlanta-hawks-Gtv3VeTD/

2022-04-09 21:30:00,Los Angeles Clippers,Sacramento Kings,0.8849252013808976,0.15174506828528073,HOME,117,98,https://www.oddsportal.com/basketball/usa/nba/los-angeles-clippers-sacramento-kings-KfQUUOx3/

2022-04-09 20:30:00,San Antonio Spurs,Golden State Warriors,0.2949852507374631,0.7409326424870466,AWAY,94,100,https://www.oddsportal.com/basketball/usa/nba/san-antonio-spurs-golden-state-warriors-8Is7Bzxr/

2022-04-09 18:00:00,Memphis Grizzlies,New Orleans Pelicans,0.7572815533980582,0.2840909090909091,HOME,141,114,https://www.oddsportal.com/basketball/usa/nba/memphis-grizzlies-new-orleans-pelicans-2JFZTrh9/

2022-04-09 13:00:00,Philadelphia 76ers,Indiana Pacers,0.9259259259259259,0.1148105625717566,HOME,133,120,https://www.oddsportal.com/basketball/usa/nba/philadelphia-76ers-indiana-pacers-GMJwT27F/

2022-04-08 22:30:00,Los Angeles Lakers,Oklahoma City Thunder,0.7041420118343196,0.33557046979865773,HOME,120,101,https://www.oddsportal.com/basketball/usa/nba/los-angeles-lakers-oklahoma-city-thunder-jkadXGWs/

2022-04-08 21:30:00,Utah Jazz,Phoenix Suns,0.5983935742971888,0.4366812227074236,AWAY,105,111,https://www.oddsportal.com/basketball/usa/nba/utah-jazz-phoenix-suns-UogVycOQ/

2022-04-08 20:30:00,Dallas Mavericks,Portland Trail Blazers,0.9708709583454704,0.06188118811881188,HOME,128,78,https://www.oddsportal.com/basketball/usa/nba/dallas-mavericks-portland-trail-blazers-nN3Qxw9K/

2022-04-08 20:00:00,Chicago Bulls,Charlotte Hornets,0.5780590717299579,0.45871559633027525,AWAY,117,133,https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-charlotte-hornets-8W4MwJgE/

2022-04-08 20:00:00,Miami Heat,Atlanta Hawks,0.5454545454545454,0.49019607843137253,HOME,113,109,https://www.oddsportal.com/basketball/usa/nba/miami-heat-atlanta-hawks-KGBvFZGD/

2022-04-08 19:30:00,Brooklyn Nets,Cleveland Cavaliers,0.7811816192560175,0.2570694087403599,HOME,118,107,https://www.oddsportal.com/basketball/usa/nba/brooklyn-nets-cleveland-cavaliers-tQCzGF17/

2022-04-08 19:30:00,Toronto Raptors,Houston Rockets,0.8849252013808976,0.15625,HOME,117,115,https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-houston-rockets-h6keuEpP/

2022-04-08 19:00:00,Detroit Pistons,Milwaukee Bucks,0.20040080160320642,0.8333333333333334,AWAY,101,131,https://www.oddsportal.com/basketball/usa/nba/detroit-pistons-milwaukee-bucks-pbJRHyXf/

2022-04-08 19:00:00,Washington Wizards,New York Knicks,0.423728813559322,0.6138996138996139,AWAY,92,114,https://www.oddsportal.com/basketball/usa/nba/washington-wizards-new-york-knicks-b1NVGen1/

2022-04-07 22:00:00,Golden State Warriors,Los Angeles Lakers,0.9174236168455822,0.1180637544273908,HOME,128,112,https://www.oddsportal.com/basketball/usa/nba/golden-state-warriors-los-angeles-lakers-jyKNIHHl/

2022-04-07 21:00:00,Denver Nuggets,Memphis Grizzlies,0.6415770609318996,0.3968253968253968,HOME,122,109,https://www.oddsportal.com/basketball/usa/nba/denver-nuggets-memphis-grizzlies-CpLJJc2r/

2022-04-07 20:00:00,Minnesota Timberwolves,San Antonio Spurs,0.7409326424870466,0.29850746268656714,HOME,127,121,https://www.oddsportal.com/basketball/usa/nba/minnesota-timberwolves-san-antonio-spurs-f9tgx6I9/

2022-04-07 20:00:00,New Orleans Pelicans,Portland Trail Blazers,0.9523809523809523,0.08525149190110827,HOME,127,94,https://www.oddsportal.com/basketball/usa/nba/new-orleans-pelicans-portland-trail-blazers-YaucyQXF/

2022-04-07 19:30:00,Milwaukee Bucks,Boston Celtics,0.7811816192560175,0.2544529262086514,HOME,127,121,https://www.oddsportal.com/basketball/usa/nba/milwaukee-bucks-boston-celtics-0nskwn33/

2022-04-07 19:30:00,Toronto Raptors,Philadelphia 76ers,0.4291845493562232,0.6062992125984252,HOME,119,114,https://www.oddsportal.com/basketball/usa/nba/toronto-raptors-philadelphia-76ers-v31DGU7O/

2022-04-07 19:00:00,Charlotte Hornets,Orlando Magic,0.9259259259259259,0.11467889908256881,HOME,128,101,https://www.oddsportal.com/basketball/usa/nba/charlotte-hornets-orlando-magic-nqwovSmc/

2022-04-06 22:00:00,Los Angeles Clippers,Phoenix Suns,0.7518610421836228,0.2898550724637681,HOME,113,109,https://www.oddsportal.com/basketball/usa/nba/los-angeles-clippers-phoenix-suns-pva2FrBd/

2022-04-06 21:00:00,Utah Jazz,Oklahoma City Thunder,0.9259259259259259,0.10822510822510822,HOME,137,101,https://www.oddsportal.com/basketball/usa/nba/utah-jazz-oklahoma-city-thunder-6m0bGOej/

2022-04-06 20:00:00,Atlanta Hawks,Washington Wizards,0.8475609756097561,0.1937984496124031,HOME,118,103,https://www.oddsportal.com/basketball/usa/nba/atlanta-hawks-washington-wizards-z59SLpYS/

2022-04-06 20:00:00,Chicago Bulls,Boston Celtics,0.2824858757062147,0.7518610421836228,AWAY,94,117,https://www.oddsportal.com/basketball/usa/nba/chicago-bulls-boston-celtics-xEefH4tp/

2022-04-06 19:30:00,New York Knicks,Brooklyn Nets,0.2994011976047904,0.7354497354497355,AWAY,98,110,https://www.oddsportal.com/basketball/usa/nba/new-york-knicks-brooklyn-nets-htKNMQIM/

