date,homeTeam,awayTeam,homeScore,awayScore,outcome,eloProbHome,eloProbAway,raptorProbHome,raptorProbAway,betProbHome,betProbAway,eloLogLoss,raptorLogLoss,betLogLoss,eloAbsDiff,raptorAbsDiff,betAbsDiff
2022-05-03,BOS,MIL,109,86,HOME,0.7467402904097433,0.2532597095902567,0.6899957097133919,0.3100042902866081,0.6094082542757756,0.38548615154188604,0.42132152106409504,0.5353407034233041,0.7145190538027749,0.2532597095902567,0.31000429028660814,0.3905917457242244
2022-05-02,PHO,DAL,121,114,HOME,0.6893638013655015,0.3106361986344985,0.7514440816105716,0.2485559183894283,0.6835655594202048,0.31493966629239045,0.5366625504055478,0.4122623442848822,0.5488483843937451,0.31063619863449854,0.24855591838942837,0.3164344405797952
2022-05-02,MIA,PHI,106,92,HOME,0.6424482951111037,0.3575517048888963,0.6268097429940196,0.3731902570059804,0.7471501251794982,0.2542784640777612,0.6383477454655716,0.6739004899653314,0.4205299414427619,0.3575517048888963,0.3731902570059804,0.2528498748205018
2022-05-01,MEM,GSW,116,117,AWAY,0.6680248355841385,0.3319751644158615,0.622035586814595,0.3779644131854049,0.4380524449339613,0.5570844173126412,1.5908527795630438,1.4036776893770857,0.8440321331922654,0.6680248355841385,0.622035586814595,0.44291558268735876
2022-05-01,BOS,MIL,89,101,AWAY,0.7928961347969233,0.2071038652030766,0.7351673349180871,0.2648326650819129,0.6336758655483057,0.36643170298658356,2.271573615895453,1.9168470163779339,1.4483837667721113,0.7928961347969234,0.7351673349180872,0.6335682970134164
2022-04-29,MIN,MEM,106,114,AWAY,0.5366074242946474,0.4633925757053526,0.5354473376268241,0.4645526623731759,0.4678229994440364,0.5296093523435822,1.109693164795273,1.1060859429767465,0.9169994960417528,0.5366074242946475,0.5354473376268241,0.4703906476564178
2022-04-28,UTA,DAL,96,98,AWAY,0.5835539604600009,0.4164460395399991,0.6386191497563828,0.3613808502436172,0.4842549913648071,0.5154756677594987,1.2637985225411694,1.4684080358086629,0.9560237658996185,0.5835539604600009,0.6386191497563828,0.4845243322405013
2022-04-28,NOP,PHO,109,115,AWAY,0.5015218745642537,0.4984781254357463,0.4245484262981731,0.5754515737018269,0.4118441789977414,0.5842998753686067,1.0043978982233543,0.7972335693444677,0.7752191133317977,0.5015218745642537,0.42454842629817313,0.4157001246313933
2022-04-28,TOR,PHI,97,132,AWAY,0.644955185274648,0.355044814725352,0.506344527950619,0.493655472049381,0.4936103159987565,0.5048032936858031,1.4939269578715881,1.0184235756959406,0.9862067713959963,0.644955185274648,0.506344527950619,0.4951967063141969
2022-04-27,GSW,DEN,102,98,HOME,0.7497027871593157,0.2502972128406843,0.7579039124587713,0.2420960875412287,0.7773100831381357,0.22052983497819567,0.41560932924492605,0.3999131406946031,0.3634378641248044,0.2502972128406843,0.2420960875412287,0.22268991686186435
2022-04-27,MIL,CHI,116,100,HOME,0.8288761381785759,0.1711238618214241,0.9177591634546448,0.0822408365453553,0.8682034483438414,0.13147549506885606,0.2707715639580761,0.123812480763221,0.2038949421667833,0.17112386182142414,0.08224083654535519,0.13179655165615856
2022-04-26,PHO,NOP,112,97,HOME,0.7458642688995355,0.2541357311004645,0.7672230861018503,0.2327769138981497,0.693008811760694,0.30497322115655534,0.423014979690789,0.3822819625089669,0.529054398220931,0.2541357311004645,0.2327769138981497,0.30699118823930605
2022-04-26,MEM,MIN,111,109,HOME,0.726677251243087,0.273322748756913,0.7103674852476923,0.2896325147523076,0.6982290485917081,0.3021051344372147,0.4606133516757902,0.49336254634326776,0.5182277159579817,0.273322748756913,0.28963251475230767,0.3017709514082919
2022-04-26,MIA,ATL,97,94,HOME,0.7448593892004894,0.2551406107995105,0.5806701453042423,0.4193298546957577,0.6255696318881483,0.3706597610979673,0.42495998830484133,0.7842092339632303,0.6767576157903253,0.25514061079951056,0.4193298546957577,0.3744303681118517
2022-04-25,DAL,UTA,102,77,HOME,0.6633103198296528,0.3366896801703471,0.6141545922947061,0.3858454077052938,0.5812886412139551,0.4171928046990108,0.5922441232842742,0.7033262447242052,0.7826733773108643,0.33668968017034717,0.38584540770529385,0.41871135878604493
2022-04-25,PHI,TOR,88,103,AWAY,0.6887705689283443,0.3112294310716557,0.8271928981910113,0.1728071018089887,0.7586695535664778,0.2421395424258077,1.6839496012294923,2.532765586100836,2.046089398023458,0.6887705689283443,0.8271928981910113,0.7578604575741923
2022-04-25,BRK,BOS,112,116,AWAY,0.3616127824172124,0.6383872175827876,0.437196150698307,0.5628038493016929,0.5256629339207536,0.4724094994385857,0.6474963300980072,0.8292958989542243,1.0818901194513046,0.3616127824172124,0.4371961506983071,0.5275905005614143
2022-04-24,NOP,PHO,118,103,HOME,0.4776794131032352,0.5223205868967647,0.4709534082913839,0.529046591708616,0.45033428918444623,0.5501036282732922,1.0658853936148704,1.0863437546921868,1.1509317638809555,0.5223205868967649,0.5290465917086161,0.5496657108155538
2022-04-24,ATL,MIA,86,110,AWAY,0.5849970654290659,0.415002934570934,0.6550276152942557,0.3449723847057443,0.4770868212152054,0.5216441041507173,1.2688065567989688,1.5354472171781832,0.9388622426696185,0.5849970654290659,0.6550276152942557,0.47835589584928273
2022-04-24,DEN,GSW,126,121,HOME,0.4929447705702629,0.507055229429737,0.5383291675043479,0.4616708324956521,0.3622990146070356,0.6381358589713654,1.0205020784826502,0.8934394999705118,1.4647472129809989,0.507055229429737,0.4616708324956521,0.6377009853929644
2022-04-24,CHI,MIL,95,119,AWAY,0.439244327553437,0.560755672446563,0.3626554011845735,0.6373445988154265,0.3706597610979673,0.6255696318881483,0.8345557856049999,0.6498544765999162,0.6767576157903253,0.439244327553437,0.3626554011845735,0.3744303681118517
2022-04-23,MIN,MEM,119,118,HOME,0.5326393031329939,0.4673606968670061,0.5547823148351754,0.4452176851648246,0.45033428918444623,0.5501036282732922,0.9087692068138803,0.8500062962421654,1.1509317638809555,0.4673606968670061,0.44521768516482463,0.5496657108155538
2022-04-23,BRK,BOS,103,109,AWAY,0.3761809738219371,0.6238190261780628,0.405308412404037,0.5946915875959631,0.6094082542757756,0.3917542190466321,0.6808005400044993,0.7497864271426861,1.3519792828190484,0.37618097382193716,0.4053084124040369,0.6082457809533679
2022-04-23,UTA,DAL,100,99,HOME,0.6079786860822496,0.3920213139177504,0.7195600931391272,0.2804399068608728,0.6743113611806264,0.32668317927278473,0.7179073469132823,0.47481291806278475,0.5685131896715152,0.3920213139177504,0.28043990686087283,0.3256886388193736
2022-04-23,TOR,PHI,110,102,HOME,0.5670104690281802,0.4329895309718198,0.5017292933344984,0.4982707066655015,0.43215936271511884,0.567124687968001,0.8185527221967464,0.9950189229508312,1.2103646774001133,0.4329895309718198,0.49827070666550155,0.5678406372848812
2022-04-22,NOP,PHO,111,114,AWAY,0.493489217772507,0.506510782227493,0.4800486052126727,0.5199513947873273,0.44207127470399765,0.5570844173126412,0.9813351145074126,0.9435513288965524,0.8440321331922654,0.493489217772507,0.4800486052126727,0.44291558268735876
2022-04-22,CHI,MIL,81,111,AWAY,0.502235178321416,0.497764821678584,0.3760294027144602,0.6239705972855398,0.42831794615765106,0.5703621629956477,1.00646381993841,0.6804500468090716,0.8100498162421693,0.5022351783214161,0.37602940271446017,0.4296378370043523
2022-04-22,ATL,MIA,111,110,HOME,0.5757735091920791,0.4242264908079208,0.5798790721840542,0.4201209278159458,0.4633247013724591,0.5315560161395962,0.7964266815268175,0.7861760224923764,1.1099044956209008,0.42422649080792085,0.4201209278159458,0.5366752986275409
2022-04-21,DEN,GSW,113,118,AWAY,0.513922322835435,0.4860776771645649,0.5441974976183634,0.4558025023816365,0.44410846951830185,0.5536237282782406,1.0407412141726524,1.1335192497846627,0.853022316768702,0.513922322835435,0.5441974976183634,0.4463762717217594
2022-04-21,UTA,DAL,118,126,AWAY,0.6422086938081868,0.3577913061918132,0.8115598032888026,0.1884401967111973,0.7709723030837721,0.22782869476470805,1.4828097624621546,2.4078213517504197,2.133978630599758,0.6422086938081868,0.8115598032888027,0.772171305235292
2022-04-21,MIN,MEM,95,104,AWAY,0.5651787511677148,0.4348212488322852,0.5577210822279868,0.4422789177720132,0.44207127470399765,0.5536237282782406,1.2015056512196745,1.1769716203439031,0.853022316768702,0.5651787511677149,0.5577210822279868,0.4463762717217594
2022-04-20,MIL,CHI,110,114,AWAY,0.7826206029769256,0.2173793970230744,0.8623691266778226,0.1376308733221773,0.7964036811368824,0.20077403726139892,2.2017128850703855,2.861123963562917,2.3163553730883275,0.7826206029769256,0.8623691266778227,0.7992259627386011
2022-04-20,TOR,PHI,101,104,AWAY,0.5863738518955497,0.4136261481044503,0.5139233323696635,0.4860766676303365,0.4589120851689118,0.5410331951465066,1.2736007038471655,1.0407442105076123,0.8862109814192751,0.5863738518955497,0.5139233323696635,0.4589668048534934
2022-04-20,BOS,BRK,114,107,HOME,0.8363392242900195,0.1636607757099805,0.7970756723505344,0.2029243276494655,0.5842998753686067,0.41361175058142274,0.2578398679684127,0.32721139834737234,0.7752191133317977,0.1636607757099805,0.20292432764946555,0.4157001246313933
2022-04-19,PHO,NOP,114,125,AWAY,0.8073592089730288,0.1926407910269711,0.8288770147888579,0.1711229852111421,0.8030961490455959,0.19508408478840378,2.3760148736304663,2.54689453948457,2.357832009064487,0.8073592089730289,0.8288770147888579,0.8049159152115962
2022-04-19,MEM,MIN,124,96,HOME,0.6791657095036452,0.3208342904963548,0.7005470832361412,0.2994529167638587,0.7191175669626554,0.27692970656744675,0.5581644745975404,0.5134460785373558,0.47570044187454513,0.3208342904963548,0.29945291676385877,0.2808824330373446
2022-04-19,MIA,ATL,115,105,HOME,0.6852429636066225,0.3147570363933775,0.7240400319800339,0.2759599680199661,0.7358866840900069,0.26403161064512737,0.5453124860237628,0.46585862915009374,0.44244446568055823,0.3147570363933775,0.27595996801996614,0.2641133159099931
2022-04-18,GSW,DEN,126,106,HOME,0.732445341390363,0.267554658609637,0.7557431855868152,0.2442568144131848,0.7191175669626554,0.27853045631639156,0.4492069922088438,0.40403202952188355,0.47570044187454513,0.267554658609637,0.2442568144131848,0.2808824330373446
2022-04-18,DAL,UTA,110,104,HOME,0.623315980041925,0.376684019958075,0.4940359147676201,0.5059640852323799,0.3479116891172256,0.6508207753304569,0.6819643950830342,1.0173121701346164,1.5232069435289972,0.376684019958075,0.5059640852323799,0.6520883108827744
2022-04-18,PHI,TOR,112,97,HOME,0.670233121752918,0.3297668782470819,0.757031195001479,0.242968804998521,0.7245800491140909,0.2753472511013471,0.577265111108414,0.4015753442844623,0.46478301230954977,0.32976687824708195,0.24296880499852103,0.2754199508859091
2022-04-17,PHO,NOP,110,99,HOME,0.8006865443395752,0.1993134556604248,0.831934734640999,0.168065265359001,0.8030961490455959,0.19547979287113895,0.3206905331944823,0.26545774164482716,0.316355373088327,0.1993134556604248,0.16806526535900101,0.1969038509544041
2022-04-17,MIL,CHI,93,86,HOME,0.7762687230045869,0.223731276995413,0.8656353092625096,0.1343646907374903,0.8168075467122279,0.18640529571657927,0.3653719344397619,0.2081687469946136,0.2919318991491097,0.22373127699541306,0.13436469073749036,0.18319245328777212
2022-04-17,BOS,BRK,115,114,HOME,0.8346120053762405,0.1653879946237595,0.7888910163816424,0.2111089836183576,0.6182976803404802,0.3794155034861083,0.26082242186310167,0.3421020861388016,0.6936265018194646,0.16538799462375953,0.21110898361835762,0.38170231965951984
2022-04-17,MIA,ATL,115,91,HOME,0.655265608998397,0.3447343910016029,0.7422325916293482,0.2577674083706518,0.7087642204275417,0.2911526824334486,0.6098482796700037,0.4300567433403437,0.4966223187520985,0.34473439100160297,0.2577674083706518,0.2912357795724583
2022-04-16,GSW,DEN,123,107,HOME,0.716195103729555,0.283804896270445,0.7268593292749962,0.2731406707250038,0.693008811760694,0.30594139011260785,0.48157543918513235,0.4602519117525231,0.529054398220931,0.28380489627044503,0.2731406707250038,0.30699118823930605
2022-04-16,PHI,TOR,131,111,HOME,0.6420749408302899,0.35792505916971,0.7363086932990903,0.2636913067009097,0.6302498498392427,0.36504370411163445,0.6391864011932713,0.44161735995915635,0.6660042255341394,0.35792505916971007,0.2636913067009097,0.3697501501607573
2022-04-16,MEM,MIN,117,130,AWAY,0.7287474123378452,0.2712525876621547,0.6177577559477914,0.3822422440522086,0.6883681277533679,0.30789628717403034,1.8822911944194576,1.3874408662402913,1.699483624412427,0.7287474123378452,0.6177577559477914,0.6921037128259697
2022-04-16,DAL,UTA,93,99,AWAY,0.6527248448200975,0.3472751551799025,0.4777311508492284,0.5222688491507717,0.33462339543566494,0.6644248885271637,1.5258488940172765,0.9371354384985364,0.5898219790190443,0.6527248448200975,0.47773115084922835,0.33557511147283625
2022-04-15,LAC,NOP,101,105,AWAY,0.6553654880340819,0.3446345119659181,0.6400600263419894,0.3599399736580105,0.4724094994385857,0.5256629339207536,1.5368609134957678,1.4741717631283127,0.9277900851706746,0.6553654880340819,0.6400600263419896,0.4743370660792464
2022-04-15,CLE,ATL,101,107,AWAY,0.5198832193081724,0.4801167806918276,0.506774747506126,0.4932252524938739,0.45033428918444623,0.5483208190035448,1.0585427339839555,1.0196814291388256,0.8669078430236518,0.5198832193081724,0.5067747475061262,0.4516791809964552
2022-04-13,NOP,SAS,113,103,HOME,0.6719307707254674,0.3280692292745326,0.6330634305878573,0.3669365694121427,0.6508207753304569,0.3479116891172256,0.57361549562744,0.6595780353445521,0.6196677898083425,0.32806922927453264,0.3669365694121427,0.3491792246695431
2022-04-13,ATL,CHO,132,103,HOME,0.6606778675473179,0.339322132452682,0.7281927570556794,0.2718072429443205,0.6558190916806846,0.34295920955683806,0.5979810790877927,0.4576077037503885,0.6086301939613135,0.33932213245268206,0.27180724294432057,0.34418090831931536
2022-04-12,MIN,LAC,109,104,HOME,0.6713984741266379,0.3286015258733621,0.6345810332072829,0.3654189667927171,0.5812886412139551,0.4171928046990108,0.5747588366312172,0.6561236932452957,0.7826733773108643,0.3286015258733621,0.3654189667927171,0.41871135878604493
2022-04-12,BRK,CLE,115,108,HOME,0.7026139166130255,0.2973860833869745,0.7082101885918195,0.2917898114081805,0.7900729682502617,0.20504582528823723,0.5091959427082898,0.4977504958278949,0.33994219340594317,0.2973860833869745,0.2917898114081805,0.20992703174973826
2022-04-10,DAL,SAS,130,120,HOME,0.7586252801246918,0.2413747198753082,0.8536251996457744,0.1463748003542255,0.8168075467122279,0.18461980437829784,0.3985406466630183,0.22832532867422023,0.2919318991491097,0.24137471987530823,0.14637480035422556,0.18319245328777212
2022-04-10,DEN,LAL,141,146,AWAY,0.8141530156299283,0.1858469843700717,0.9208151882605105,0.0791848117394895,0.6785924857024325,0.31911105260089895,2.427812816263372,3.658632453023278,1.6478695168048878,0.8141530156299284,0.9208151882605105,0.6808889473991011
2022-04-10,LAC,OKC,138,88,HOME,0.8510024665567136,0.1489975334432863,0.8746733152935897,0.1253266847064102,0.8453228261698605,0.15670168761865277,0.2327647814438308,0.19318381441077498,0.2424256874916807,0.14899753344328637,0.12532668470641029,0.15467717383013946
2022-04-10,NOP,GSW,107,128,AWAY,0.5650027923003942,0.4349972076996058,0.5957457683501076,0.4042542316498924,0.2983638943822647,0.7032517629480353,1.2009219547325731,1.3066652192753478,0.5078868307200145,0.5650027923003942,0.5957457683501076,0.29674823705196474
2022-04-10,PHO,SAC,109,116,AWAY,0.9254485591248428,0.074551440875157,0.7203475395379502,0.2796524604620498,0.8168075467122279,0.18532988054898364,3.745619953652926,1.8382930712658823,2.431832590508263,0.925448559124843,0.7203475395379502,0.8146701194510164
2022-04-10,POR,UTA,80,111,AWAY,0.2204862778123869,0.7795137221876131,0.0440972247626707,0.9559027752373292,0.08873990597188901,0.9091757422472042,0.3593536752256614,0.06506420556828223,0.13736890281973343,0.22048627781238694,0.04409722476267075,0.09082425775279579
2022-04-10,MIN,CHI,120,124,AWAY,0.7849079033662274,0.2150920966337726,0.8796413951934553,0.1203586048065447,0.7245800491140909,0.27692970656744675,2.2169735796881778,3.0545888066856066,1.8524082733285374,0.7849079033662274,0.8796413951934553,0.7230702934325532
2022-04-10,MEM,BOS,110,139,AWAY,0.5851564334924259,0.4148435665075741,0.3172523912649361,0.6827476087350639,0.23562723199381777,0.7650111770290006,1.269360682211833,0.5505757388035839,0.3864472687467596,0.585156433492426,0.3172523912649361,0.23498882297099943
2022-04-10,NYK,TOR,105,94,HOME,0.5031383853319896,0.4968616146680104,0.5145819005332815,0.4854180994667185,0.4913058794161292,0.5091326529798494,0.9909728352667407,0.9585273810532963,1.0253065910849368,0.4968616146680104,0.48541809946671854,0.5086941205838709
2022-04-10,ORL,MIA,125,111,HOME,0.2135162552008973,0.7864837447991027,0.2308135425143301,0.7691864574856699,0.28261448060255573,0.7191175669626554,2.2275821870789954,2.115200221228551,1.8230927065039813,0.7864837447991027,0.7691864574856699,0.7173855193974443
2022-04-10,PHI,DET,118,106,HOME,0.8775752122516814,0.1224247877483185,0.8696217643912441,0.1303782356087559,0.7032517629480353,0.29744301816503543,0.18840531853848438,0.20154004713208765,0.5078868307200145,0.12242478774831855,0.13037823560875594,0.29674823705196474
2022-04-10,BRK,IND,134,126,HOME,0.8303125163775599,0.1696874836224401,0.8834283461005232,0.1165716538994767,0.9178241703378238,0.0825805808787245,0.26827364882767407,0.17881497076992367,0.12371029514593121,0.16968748362244013,0.11657165389947677,0.08217582966217618
2022-04-10,CHO,WAS,124,108,HOME,0.7793113238815744,0.2206886761184255,0.8037157692826925,0.1962842307173075,0.8604232696527091,0.14172284983157565,0.3597283151312537,0.3152427063506623,0.21688155274074442,0.22068867611842558,0.1962842307173075,0.1395767303472909
2022-04-10,CLE,MIL,133,115,HOME,0.4799576685562103,0.5200423314437896,0.361702570447176,0.638297429552824,0.7650111770290006,0.233345128051989,1.05902092667262,1.46712424431359,0.3864472687467596,0.5200423314437896,0.638297429552824,0.23498882297099943
2022-04-10,HOU,ATL,114,130,AWAY,0.2977288825959028,0.7022711174040972,0.2433835846593328,0.7566164153406671,0.15297069505630392,0.8528160257068766,0.5098999928142867,0.4023660178475879,0.22969354610710702,0.2977288825959028,0.24338358465933285,0.14718397429312335
2022-04-09,LAC,SAC,117,98,HOME,0.8184779648818766,0.1815220351181233,0.8340157529174294,0.1659842470825706,0.8528160257068766,0.14623905597188389,0.28898451799680813,0.26185346128789994,0.22969354610710702,0.18152203511812337,0.16598424708257065,0.14718397429312335
