index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
59;Los Angeles Lakers - Houston Rockets;1xBet;-455;+409;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
60;Los Angeles Lakers - Houston Rockets;bet-at-home;-526;+350;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
61;Los Angeles Lakers - Houston Rockets;bet365;-526;+400;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
62;Los Angeles Lakers - Houston Rockets;bwin;-400;+309;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
63;Los Angeles Lakers - Houston Rockets;Coolbet;-500;+399;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
64;Los Angeles Lakers - Houston Rockets;Curebet;-500;+380;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
65;Los Angeles Lakers - Houston Rockets;GGBET;-400;+300;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
66;Los Angeles Lakers - Houston Rockets;Lasbet;-500;+409;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
67;Los Angeles Lakers - Houston Rockets;Marathonbet;-417;+355;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
68;Los Angeles Lakers - Houston Rockets;Parimatch;-370;+270;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
69;Los Angeles Lakers - Houston Rockets;Pinnacle;-500;+409;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
70;Los Angeles Lakers - Houston Rockets;Unibet;-500;+380;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
71;Los Angeles Lakers - Houston Rockets;William Hill;-556;+425;Thursday, 13 May 2021, 02:30;Final result 124:122 (34:26, 25:27, 41:43, 24:26);1;Los Angeles Lakers;Houston Rockets;13 May 2021;124;122;2020-2021
87;Dallas Mavericks - New Orleans Pelicans;10x10bet;-455;+334;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
88;Dallas Mavericks - New Orleans Pelicans;1xBet;-455;+409;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
89;Dallas Mavericks - New Orleans Pelicans;bet-at-home;-588;+390;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
90;Dallas Mavericks - New Orleans Pelicans;bet365;-500;+375;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
91;Dallas Mavericks - New Orleans Pelicans;bwin;-500;+359;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
92;Dallas Mavericks - New Orleans Pelicans;Coolbet;-476;+376;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
93;Dallas Mavericks - New Orleans Pelicans;Curebet;-455;+350;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
94;Dallas Mavericks - New Orleans Pelicans;GGBET;-435;+322;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
95;Dallas Mavericks - New Orleans Pelicans;Lasbet;-435;+359;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
96;Dallas Mavericks - New Orleans Pelicans;Marathonbet;-455;+384;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
97;Dallas Mavericks - New Orleans Pelicans;Parimatch;-556;+420;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
98;Dallas Mavericks - New Orleans Pelicans;Pinnacle;-455;+371;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
99;Dallas Mavericks - New Orleans Pelicans;Unibet;-455;+350;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
100;Dallas Mavericks - New Orleans Pelicans;William Hill;-476;+380;Thursday, 13 May 2021, 01:00;Final result 125:107 (32:30, 45:28, 34:22, 14:27);1;Dallas Mavericks;New Orleans Pelicans;13 May 2021;125;107;2020-2021
116;Cleveland Cavaliers - Boston Celtics;10x10bet;+190;-244;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
117;Cleveland Cavaliers - Boston Celtics;1xBet;+206;-222;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
118;Cleveland Cavaliers - Boston Celtics;bet-at-home;+200;-263;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
119;Cleveland Cavaliers - Boston Celtics;bet365;+200;-244;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
120;Cleveland Cavaliers - Boston Celtics;bwin;+195;-238;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
121;Cleveland Cavaliers - Boston Celtics;Coolbet;+216;-256;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
122;Cleveland Cavaliers - Boston Celtics;Curebet;+200;-244;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
123;Cleveland Cavaliers - Boston Celtics;GGBET;+193;-244;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
124;Cleveland Cavaliers - Boston Celtics;Lasbet;+202;-233;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
125;Cleveland Cavaliers - Boston Celtics;Marathonbet;+202;-227;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
126;Cleveland Cavaliers - Boston Celtics;Parimatch;+190;-250;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
127;Cleveland Cavaliers - Boston Celtics;Pinnacle;+204;-233;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
128;Cleveland Cavaliers - Boston Celtics;Unibet;+175;-222;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
129;Cleveland Cavaliers - Boston Celtics;William Hill;+204;-244;Thursday, 13 May 2021, 00:00;Final result 102:94 (22:17, 20:22, 25:30, 35:25);1;Cleveland Cavaliers;Boston Celtics;13 May 2021;102;94 ;2020-2021
174;Los Angeles Lakers - Denver Nuggets;10x10bet;+145;-182;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
175;Los Angeles Lakers - Denver Nuggets;1xBet;+154;-164;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
176;Los Angeles Lakers - Denver Nuggets;bet-at-home;+140;-179;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
177;Los Angeles Lakers - Denver Nuggets;bet365;+150;-172;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
178;Los Angeles Lakers - Denver Nuggets;bwin;+154;-189;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
179;Los Angeles Lakers - Denver Nuggets;Coolbet;+145;-169;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
180;Los Angeles Lakers - Denver Nuggets;Curebet;+150;-179;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
181;Los Angeles Lakers - Denver Nuggets;GGBET;+161;-200;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
182;Los Angeles Lakers - Denver Nuggets;Lasbet;+154;-175;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
183;Los Angeles Lakers - Denver Nuggets;Marathonbet;+160;-161;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
184;Los Angeles Lakers - Denver Nuggets;Parimatch;+127;-161;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
185;Los Angeles Lakers - Denver Nuggets;Pinnacle;+154;-172;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
186;Los Angeles Lakers - Denver Nuggets;Unibet;+143;-172;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
187;Los Angeles Lakers - Denver Nuggets;William Hill;+145;-164;Tuesday, 04 May 2021, 02:00;Final result 93:89 (20:24, 25:18, 25:23, 23:24);1;Los Angeles Lakers;Denver Nuggets;04 May 2021; 93;89 ;2020-2021
203;Chicago Bulls - Philadelphia 76ers;10x10bet;+254;-333;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
204;Chicago Bulls - Philadelphia 76ers;1xBet;+260;-278;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
205;Chicago Bulls - Philadelphia 76ers;bet-at-home;+260;-357;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
206;Chicago Bulls - Philadelphia 76ers;bet365;+265;-333;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
207;Chicago Bulls - Philadelphia 76ers;bwin;+240;-303;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
208;Chicago Bulls - Philadelphia 76ers;Coolbet;+279;-345;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
209;Chicago Bulls - Philadelphia 76ers;Curebet;+267;-333;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
210;Chicago Bulls - Philadelphia 76ers;GGBET;+242;-312;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
211;Chicago Bulls - Philadelphia 76ers;Lasbet;+267;-312;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
212;Chicago Bulls - Philadelphia 76ers;Marathonbet;+284;-286;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
213;Chicago Bulls - Philadelphia 76ers;Parimatch;+225;-303;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
214;Chicago Bulls - Philadelphia 76ers;Pinnacle;+269;-312;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
215;Chicago Bulls - Philadelphia 76ers;Unibet;+260;-312;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
216;Chicago Bulls - Philadelphia 76ers;William Hill;+270;-333;Tuesday, 04 May 2021, 01:00;Final result 94:106 (20:34, 23:26, 20:23, 31:23);1;Chicago Bulls;Philadelphia 76ers;04 May 2021; 94;106;2020-2021
232;Phoenix Suns - Utah Jazz;10x10bet;-161;+129;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
233;Phoenix Suns - Utah Jazz;1xBet;-164;+154;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
234;Phoenix Suns - Utah Jazz;bet-at-home;-169;+133;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
235;Phoenix Suns - Utah Jazz;bet365;-167;+145;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
236;Phoenix Suns - Utah Jazz;bwin;-161;+135;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
237;Phoenix Suns - Utah Jazz;Coolbet;-161;+139;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
238;Phoenix Suns - Utah Jazz;Curebet;-159;+133;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
239;Phoenix Suns - Utah Jazz;GGBET;-192;+154;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
240;Phoenix Suns - Utah Jazz;Lasbet;-154;+135;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
241;Phoenix Suns - Utah Jazz;Marathonbet;-156;+154;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
242;Phoenix Suns - Utah Jazz;Parimatch;-167;+141;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
243;Phoenix Suns - Utah Jazz;Pinnacle;-152;+137;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
244;Phoenix Suns - Utah Jazz;Unibet;-189;+160;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
245;Phoenix Suns - Utah Jazz;William Hill;-164;+145;Saturday, 01 May 2021, 02:00;Final result 121:100 (39:23, 29:29, 28:20, 25:28);1;Phoenix Suns;Utah Jazz;01 May 2021;121;100;2020-2021
261;Brooklyn Nets - Portland Trail Blazers;10x10bet;+127;-159;Saturday, 01 May 2021, 00:00;Final result 109:128 (25:23, 32:36, 24:35, 28:34);1;Brooklyn Nets;Portland Trail Blazers;01 May 2021;109;128;2020-2021
262;Brooklyn Nets - Portland Trail Blazers;1xBet;+134;-143;Saturday, 01 May 2021, 00:00;Final result 109:128 (25:23, 32:36, 24:35, 28:34);1;Brooklyn Nets;Portland Trail Blazers;01 May 2021;109;128;2020-2021
263;Brooklyn Nets - Portland Trail Blazers;bet-at-home;+122;-156;Saturday, 01 May 2021, 00:00;Final result 109:128 (25:23, 32:36, 24:35, 28:34);1;Brooklyn Nets;Portland Trail Blazers;01 May 2021;109;128;2020-2021
264;Brooklyn Nets - Portland Trail Blazers;bet365;+129;-152;Saturday, 01 May 2021, 00:00;Final result 109:128 (25:23, 32:36, 24:35, 28:34);1;Brooklyn Nets;Portland Trail Blazers;01 May 2021;109;128;2020-2021
