index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
1134;Denver Nuggets - Charlotte Hornets;Marathonbet;-189;+172;Sunday, 01 Feb 2015, 01:00;Final result 86:104 (15:30, 15:32, 22:18, 34:24);1;Denver Nuggets;Charlotte Hornets;01 Feb 2015; 86;104;2014-2015
1135;Denver Nuggets - Charlotte Hornets;Pinnacle;-189;+171;Sunday, 01 Feb 2015, 01:00;Final result 86:104 (15:30, 15:32, 22:18, 34:24);1;Denver Nuggets;Charlotte Hornets;01 Feb 2015; 86;104;2014-2015
1136;Denver Nuggets - Charlotte Hornets;Unibet;-189;+154;Sunday, 01 Feb 2015, 01:00;Final result 86:104 (15:30, 15:32, 22:18, 34:24);1;Denver Nuggets;Charlotte Hornets;01 Feb 2015; 86;104;2014-2015
1137;Denver Nuggets - Charlotte Hornets;William Hill;-200;+170;Sunday, 01 Feb 2015, 01:00;Final result 86:104 (15:30, 15:32, 22:18, 34:24);1;Denver Nuggets;Charlotte Hornets;01 Feb 2015; 86;104;2014-2015
1160;San Antonio Spurs - Los Angeles Clippers;bet-at-home;-217;+168;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1161;San Antonio Spurs - Los Angeles Clippers;bet365;-222;+179;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1162;San Antonio Spurs - Los Angeles Clippers;bwin;-222;+179;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1163;San Antonio Spurs - Los Angeles Clippers;Marathonbet;-200;+181;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1164;San Antonio Spurs - Los Angeles Clippers;Pinnacle;-192;+173;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1165;San Antonio Spurs - Los Angeles Clippers;Unibet;-204;+165;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1166;San Antonio Spurs - Los Angeles Clippers;William Hill;-208;+175;Sunday, 01 Feb 2015, 01:00;Final result 85:105 (25:29, 17:27, 27:28, 16:21);1;San Antonio Spurs;Los Angeles Clippers;01 Feb 2015; 85;105;2014-2015
1189;Los Angeles Lakers - Washington Wizards;bet-at-home;+328;-476;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1190;Los Angeles Lakers - Washington Wizards;bet365;+375;-500;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1191;Los Angeles Lakers - Washington Wizards;bwin;+333;-455;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1192;Los Angeles Lakers - Washington Wizards;Marathonbet;+355;-400;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1193;Los Angeles Lakers - Washington Wizards;Pinnacle;+365;-417;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1194;Los Angeles Lakers - Washington Wizards;Unibet;+409;-556;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1195;Los Angeles Lakers - Washington Wizards;William Hill;+350;-500;Wednesday, 28 Jan 2015, 02:30;Final result 92:98 (31:24, 26:22, 19:29, 16:23);1;Los Angeles Lakers;Washington Wizards;28 Jan 2015; 92;98 ;2014-2015
1218;Atlanta Hawks - Minnesota Timberwolves;bet-at-home;-10000;+1300;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1219;Atlanta Hawks - Minnesota Timberwolves;bet365;-5000;+1600;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1220;Atlanta Hawks - Minnesota Timberwolves;bwin;-10000;+1600;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1221;Atlanta Hawks - Minnesota Timberwolves;Marathonbet;-2500;+1600;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1222;Atlanta Hawks - Minnesota Timberwolves;Pinnacle;-3333;+1900;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1223;Atlanta Hawks - Minnesota Timberwolves;Unibet;-5000;+1800;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1224;Atlanta Hawks - Minnesota Timberwolves;William Hill;-5000;+1600;Sunday, 25 Jan 2015, 22:00;Final result 112:100 (25:24, 36:23, 25:30, 26:23);1;Atlanta Hawks;Minnesota Timberwolves;25 Jan 2015;112;100;2014-2015
1247;Minnesota Timberwolves - Dallas Mavericks;bet-at-home;+341;-500;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1248;Minnesota Timberwolves - Dallas Mavericks;bet365;+375;-500;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1249;Minnesota Timberwolves - Dallas Mavericks;bwin;+400;-556;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1250;Minnesota Timberwolves - Dallas Mavericks;Marathonbet;+395;-455;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1251;Minnesota Timberwolves - Dallas Mavericks;Pinnacle;+400;-476;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1252;Minnesota Timberwolves - Dallas Mavericks;Unibet;+390;-526;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1253;Minnesota Timberwolves - Dallas Mavericks;William Hill;+350;-500;Thursday, 22 Jan 2015, 00:00;Final result 75:98 (21:24, 17:35, 19:16, 18:23);1;Minnesota Timberwolves;Dallas Mavericks;22 Jan 2015; 75;98 ;2014-2015
1276;Atlanta Hawks - Indiana Pacers;bet-at-home;-667;+425;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1277;Atlanta Hawks - Indiana Pacers;bet365;-667;+475;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1278;Atlanta Hawks - Indiana Pacers;bwin;-769;+530;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1279;Atlanta Hawks - Indiana Pacers;Marathonbet;-526;+459;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1280;Atlanta Hawks - Indiana Pacers;Pinnacle;-667;+534;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1281;Atlanta Hawks - Indiana Pacers;Unibet;-769;+540;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1282;Atlanta Hawks - Indiana Pacers;William Hill;-667;+450;Wednesday, 21 Jan 2015, 23:30;Final result 110:91 (25:21, 27:20, 36:23, 22:27);1;Atlanta Hawks;Indiana Pacers;21 Jan 2015;110;91 ;2014-2015
1305;Charlotte Hornets - Miami Heat;bet-at-home;-263;+196;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1306;Charlotte Hornets - Miami Heat;bet365;-250;+204;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1307;Charlotte Hornets - Miami Heat;bwin;-278;+220;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1308;Charlotte Hornets - Miami Heat;Marathonbet;-227;+204;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1309;Charlotte Hornets - Miami Heat;Pinnacle;-222;+200;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1310;Charlotte Hornets - Miami Heat;Unibet;-263;+210;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1311;Charlotte Hornets - Miami Heat;William Hill;-250;+210;Wednesday, 21 Jan 2015, 23:00;Final result 78:76 (25:17, 20:22, 20:16, 13:21);1;Charlotte Hornets;Miami Heat;21 Jan 2015; 78;76 ;2014-2015
1334;Charlotte Hornets - Minnesota Timberwolves;bet-at-home;-244;+187;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1335;Charlotte Hornets - Minnesota Timberwolves;bet365;-244;+200;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1336;Charlotte Hornets - Minnesota Timberwolves;bwin;-250;+200;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1337;Charlotte Hornets - Minnesota Timberwolves;Marathonbet;-233;+213;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1338;Charlotte Hornets - Minnesota Timberwolves;Pinnacle;-250;+220;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1339;Charlotte Hornets - Minnesota Timberwolves;Unibet;-238;+190;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1340;Charlotte Hornets - Minnesota Timberwolves;William Hill;-238;+200;Monday, 19 Jan 2015, 18:00;Final result 105:80 (23:20, 27:13, 33:19, 22:28);1;Charlotte Hornets;Minnesota Timberwolves;19 Jan 2015;105;80 ;2014-2015
1363;Detroit Pistons - New Orleans Pelicans;bet-at-home;-175;+137;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1364;Detroit Pistons - New Orleans Pelicans;bet365;-175;+154;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1365;Detroit Pistons - New Orleans Pelicans;bwin;-189;+154;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1366;Detroit Pistons - New Orleans Pelicans;Marathonbet;-179;+164;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1367;Detroit Pistons - New Orleans Pelicans;Pinnacle;-182;+163;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1368;Detroit Pistons - New Orleans Pelicans;Unibet;-189;+154;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1369;Detroit Pistons - New Orleans Pelicans;William Hill;-175;+154;Wednesday, 14 Jan 2015, 23:30;Final result 94:105 (18:22, 18:36, 30:25, 28:22);1;Detroit Pistons;New Orleans Pelicans;14 Jan 2015; 94;105;2014-2015
1392;Los Angeles Clippers - Los Angeles Lakers;bet-at-home;-667;+425;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1393;Los Angeles Clippers - Los Angeles Lakers;bet365;-714;+500;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1394;Los Angeles Clippers - Los Angeles Lakers;bwin;-588;+420;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1395;Los Angeles Clippers - Los Angeles Lakers;Marathonbet;-556;+480;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1396;Los Angeles Clippers - Los Angeles Lakers;Pinnacle;-667;+538;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1397;Los Angeles Clippers - Los Angeles Lakers;Unibet;-714;+509;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1398;Los Angeles Clippers - Los Angeles Lakers;William Hill;-714;+500;Thursday, 08 Jan 2015, 02:30;Final result 114:89 (34:24, 36:24, 29:15, 15:26);1;Los Angeles Clippers;Los Angeles Lakers;08 Jan 2015;114;89 ;2014-2015
1421;Minnesota Timberwolves - Phoenix Suns;bet-at-home;+273;-385;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1422;Minnesota Timberwolves - Phoenix Suns;bet365;+325;-435;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1423;Minnesota Timberwolves - Phoenix Suns;bwin;+300;-400;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1424;Minnesota Timberwolves - Phoenix Suns;Marathonbet;+355;-400;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1425;Minnesota Timberwolves - Phoenix Suns;Pinnacle;+326;-370;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1426;Minnesota Timberwolves - Phoenix Suns;Unibet;+300;-400;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1427;Minnesota Timberwolves - Phoenix Suns;William Hill;+300;-400;Thursday, 08 Jan 2015, 01:30;Final result 111:113 (25:20, 23:25, 30:26, 33:42);1;Minnesota Timberwolves;Phoenix Suns;08 Jan 2015;111;113;2014-2015
1450;Dallas Mavericks - Detroit Pistons;bet-at-home;-476;+325;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1451;Dallas Mavericks - Detroit Pistons;bet365;-500;+375;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1452;Dallas Mavericks - Detroit Pistons;bwin;-500;+375;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1453;Dallas Mavericks - Detroit Pistons;Marathonbet;-400;+355;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1454;Dallas Mavericks - Detroit Pistons;Pinnacle;-476;+400;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1455;Dallas Mavericks - Detroit Pistons;Unibet;-500;+370;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1456;Dallas Mavericks - Detroit Pistons;William Hill;-500;+350;Thursday, 08 Jan 2015, 00:30;Final result 95:108 (26:31, 23:23, 19:20, 27:34);1;Dallas Mavericks;Detroit Pistons;08 Jan 2015; 95;108;2014-2015
1479;Chicago Bulls - Milwaukee Bucks;bet-at-home;-263;+198;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1480;Chicago Bulls - Milwaukee Bucks;bet365;-250;+210;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1481;Chicago Bulls - Milwaukee Bucks;bwin;-263;+210;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1482;Chicago Bulls - Milwaukee Bucks;Marathonbet;-256;+235;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1483;Chicago Bulls - Milwaukee Bucks;Pinnacle;-250;+225;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1484;Chicago Bulls - Milwaukee Bucks;Unibet;-256;+204;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1485;Chicago Bulls - Milwaukee Bucks;William Hill;-250;+210;Sunday, 11 Jan 2015, 00:00;Final result 95:87 (29:19, 19:20, 20:23, 27:25);1;Chicago Bulls;Milwaukee Bucks;11 Jan 2015; 95;87 ;2014-2015
1508;Portland Trail Blazers - Los Angeles Lakers;bet-at-home;-1250;+631;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1509;Portland Trail Blazers - Los Angeles Lakers;bet365;-1429;+850;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1510;Portland Trail Blazers - Los Angeles Lakers;bwin;-1429;+825;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1511;Portland Trail Blazers - Los Angeles Lakers;Marathonbet;-1000;+800;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1512;Portland Trail Blazers - Los Angeles Lakers;Pinnacle;-1250;+890;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1513;Portland Trail Blazers - Los Angeles Lakers;Unibet;-1111;+700;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1514;Portland Trail Blazers - Los Angeles Lakers;William Hill;-1250;+750;Tuesday, 06 Jan 2015, 02:00;Final result 98:94 (24:23, 23:22, 23:28, 28:21);1;Portland Trail Blazers;Los Angeles Lakers;06 Jan 2015; 98;94 ;2014-2015
1537;Chicago Bulls - Houston Rockets;bet-at-home;-156;+123;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1538;Chicago Bulls - Houston Rockets;bet365;-156;+135;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1539;Chicago Bulls - Houston Rockets;bwin;-149;+125;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1540;Chicago Bulls - Houston Rockets;Marathonbet;-139;+127;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1541;Chicago Bulls - Houston Rockets;Pinnacle;-141;+127;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1542;Chicago Bulls - Houston Rockets;Unibet;-152;+125;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1543;Chicago Bulls - Houston Rockets;William Hill;-154;+135;Tuesday, 06 Jan 2015, 00:00;Final result 114:105 (34:33, 28:29, 21:27, 31:16);1;Chicago Bulls;Houston Rockets;06 Jan 2015;114;105;2014-2015
1566;Chicago Bulls - Denver Nuggets;bet-at-home;-667;+417;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1567;Chicago Bulls - Denver Nuggets;bet365;-714;+500;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1568;Chicago Bulls - Denver Nuggets;bwin;-667;+459;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1569;Chicago Bulls - Denver Nuggets;Marathonbet;-556;+480;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1570;Chicago Bulls - Denver Nuggets;Pinnacle;-588;+498;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1571;Chicago Bulls - Denver Nuggets;Unibet;-714;+509;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1572;Chicago Bulls - Denver Nuggets;William Hill;-667;+450;Friday, 02 Jan 2015, 00:00;Final result 106:101 (22:23, 20:30, 35:21, 29:27);1;Chicago Bulls;Denver Nuggets;02 Jan 2015;106;101;2014-2015
1595;Oklahoma City Thunder - Phoenix Suns;bet-at-home;-345;+250;Thursday, 01 Jan 2015, 00:00;Final result 137:134 OT (128:128) (30:29, 34:33, 36:32, 28:34, 9:6);1;Oklahoma City Thunder;Phoenix Suns;01 Jan 2015;137;134;2014-2015
