index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
42;Brooklyn Nets - Boston Celtics;Parimatch;-125;+100;Monday, 25 Apr 2022, 23:00;Final result 112:116 (26:30, 24:28, 28:32, 34:26);1;Brooklyn Nets;Boston Celtics;25 Apr 2022;112;116;CurrentSeason
43;Brooklyn Nets - Boston Celtics;Pinnacle;-120;+108;Monday, 25 Apr 2022, 23:00;Final result 112:116 (26:30, 24:28, 28:32, 34:26);1;Brooklyn Nets;Boston Celtics;25 Apr 2022;112;116;CurrentSeason
44;Brooklyn Nets - Boston Celtics;Unibet;-120;+102;Monday, 25 Apr 2022, 23:00;Final result 112:116 (26:30, 24:28, 28:32, 34:26);1;Brooklyn Nets;Boston Celtics;25 Apr 2022;112;116;CurrentSeason
45;Brooklyn Nets - Boston Celtics;William Hill;-120;+100;Monday, 25 Apr 2022, 23:00;Final result 112:116 (26:30, 24:28, 28:32, 34:26);1;Brooklyn Nets;Boston Celtics;25 Apr 2022;112;116;CurrentSeason
58;Charlotte Hornets - Washington Wizards;10x10bet;-909;+570;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
59;Charlotte Hornets - Washington Wizards;1xBet;-667;+575;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
60;Charlotte Hornets - Washington Wizards;bet-at-home;-1111;+600;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
61;Charlotte Hornets - Washington Wizards;bet365;-909;+600;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
62;Charlotte Hornets - Washington Wizards;BetFinal;-556;+400;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
63;Charlotte Hornets - Washington Wizards;bwin;-833;+550;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
64;Charlotte Hornets - Washington Wizards;Coolbet;-909;+620;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
65;Charlotte Hornets - Washington Wizards;Curebet;-909;+610;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
66;Charlotte Hornets - Washington Wizards;Ditobet;-833;+685;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
67;Charlotte Hornets - Washington Wizards;GGBET;-909;+607;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
68;Charlotte Hornets - Washington Wizards;Lasbet;-833;+625;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
69;Charlotte Hornets - Washington Wizards;Marathonbet;-714;+570;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
70;Charlotte Hornets - Washington Wizards;N1 Bet;-1000;+669;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
71;Charlotte Hornets - Washington Wizards;Parimatch;-714;+455;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
72;Charlotte Hornets - Washington Wizards;Pinnacle;-833;+603;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
73;Charlotte Hornets - Washington Wizards;Unibet;-909;+575;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
74;Charlotte Hornets - Washington Wizards;William Hill;-909;+625;Sunday, 10 Apr 2022, 19:30;Final result 124:108 (32:29, 24:25, 33:28, 35:26);1;Charlotte Hornets;Washington Wizards;10 Apr 2022;124;108;CurrentSeason
87;Los Angeles Lakers - Denver Nuggets;10x10bet;+187;-238;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
88;Los Angeles Lakers - Denver Nuggets;1xBet;+163;-244;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
89;Los Angeles Lakers - Denver Nuggets;bet-at-home;+175;-233;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
90;Los Angeles Lakers - Denver Nuggets;bet365;+185;-227;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
91;Los Angeles Lakers - Denver Nuggets;BetFinal;+179;-222;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
92;Los Angeles Lakers - Denver Nuggets;bwin;+179;-222;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
93;Los Angeles Lakers - Denver Nuggets;Coolbet;+189;-227;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
94;Los Angeles Lakers - Denver Nuggets;Curebet;+192;-233;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
95;Los Angeles Lakers - Denver Nuggets;Ditobet;+202;-222;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
96;Los Angeles Lakers - Denver Nuggets;GGBET;+179;-217;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
97;Los Angeles Lakers - Denver Nuggets;Lasbet;+197;-227;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
98;Los Angeles Lakers - Denver Nuggets;Marathonbet;+189;-213;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
99;Los Angeles Lakers - Denver Nuggets;N1 Bet;+190;-227;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
100;Los Angeles Lakers - Denver Nuggets;Parimatch;+170;-222;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
101;Los Angeles Lakers - Denver Nuggets;Pinnacle;+196;-222;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
102;Los Angeles Lakers - Denver Nuggets;Unibet;+188;-227;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
103;Los Angeles Lakers - Denver Nuggets;William Hill;+190;-222;Sunday, 03 Apr 2022, 19:30;Final result 118:129 (28:24, 33:38, 33:33, 24:34);1;Los Angeles Lakers;Denver Nuggets;03 Apr 2022;118;129;CurrentSeason
116;New Orleans Pelicans - Los Angeles Lakers;10x10bet;-175;+140;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
117;New Orleans Pelicans - Los Angeles Lakers;1xBet;-164;+154;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
118;New Orleans Pelicans - Los Angeles Lakers;bet-at-home;-167;+120;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
119;New Orleans Pelicans - Los Angeles Lakers;bet365;-156;+135;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
120;New Orleans Pelicans - Los Angeles Lakers;BetFinal;-164;+139;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
121;New Orleans Pelicans - Los Angeles Lakers;bwin;-175;+145;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
122;New Orleans Pelicans - Los Angeles Lakers;Coolbet;-159;+135;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
123;New Orleans Pelicans - Los Angeles Lakers;Curebet;-172;+144;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
124;New Orleans Pelicans - Los Angeles Lakers;Ditobet;-164;+150;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
125;New Orleans Pelicans - Los Angeles Lakers;GGBET;-143;+123;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
126;New Orleans Pelicans - Los Angeles Lakers;Lasbet;-167;+147;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
127;New Orleans Pelicans - Los Angeles Lakers;Marathonbet;-156;+140;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
128;New Orleans Pelicans - Los Angeles Lakers;N1 Bet;-167;+141;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
129;New Orleans Pelicans - Los Angeles Lakers;Parimatch;-167;+141;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
130;New Orleans Pelicans - Los Angeles Lakers;Pinnacle;-167;+149;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
131;New Orleans Pelicans - Los Angeles Lakers;Unibet;-154;+125;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
132;New Orleans Pelicans - Los Angeles Lakers;William Hill;-135;+114;Sunday, 27 Mar 2022, 23:00;Final result 116:108 (23:31, 26:38, 41:25, 26:14);1;New Orleans Pelicans;Los Angeles Lakers;27 Mar 2022;116;108;CurrentSeason
174;Phoenix Suns - Los Angeles Lakers;10x10bet;-286;+220;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
175;Phoenix Suns - Los Angeles Lakers;1xBet;-294;+268;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
176;Phoenix Suns - Los Angeles Lakers;bet-at-home;-312;+235;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
177;Phoenix Suns - Los Angeles Lakers;bet365;-323;+260;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
178;Phoenix Suns - Los Angeles Lakers;BetFinal;-303;+240;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
179;Phoenix Suns - Los Angeles Lakers;bwin;-333;+260;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
180;Phoenix Suns - Los Angeles Lakers;Coolbet;-303;+250;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
181;Phoenix Suns - Los Angeles Lakers;Curebet;-278;+225;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
182;Phoenix Suns - Los Angeles Lakers;Ditobet;-270;+244;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
183;Phoenix Suns - Los Angeles Lakers;GGBET;-333;+274;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
184;Phoenix Suns - Los Angeles Lakers;Lasbet;-270;+233;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
185;Phoenix Suns - Los Angeles Lakers;Marathonbet;-270;+268;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
186;Phoenix Suns - Los Angeles Lakers;N1 Bet;-303;+246;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
187;Phoenix Suns - Los Angeles Lakers;Parimatch;-303;+245;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
188;Phoenix Suns - Los Angeles Lakers;Pinnacle;-278;+237;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
189;Phoenix Suns - Los Angeles Lakers;Unibet;-294;+240;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
190;Phoenix Suns - Los Angeles Lakers;William Hill;-385;+309;Monday, 14 Mar 2022, 01:00;Final result 140:111 (48:22, 31:34, 40:34, 21:21);1;Phoenix Suns;Los Angeles Lakers;14 Mar 2022;140;111;CurrentSeason
203;Miami Heat - Houston Rockets;10x10bet;-2000;+919;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
204;Miami Heat - Houston Rockets;1xBet;-1429;+1150;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
205;Miami Heat - Houston Rockets;bet-at-home;-2500;+900;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
206;Miami Heat - Houston Rockets;bet365;-2000;+1125;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
207;Miami Heat - Houston Rockets;BetFinal;-2000;+900;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
208;Miami Heat - Houston Rockets;bwin;-2000;+1000;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
209;Miami Heat - Houston Rockets;Coolbet;-2000;+1000;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
210;Miami Heat - Houston Rockets;Curebet;-1667;+960;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
211;Miami Heat - Houston Rockets;Ditobet;-1429;+1140;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
212;Miami Heat - Houston Rockets;GGBET;-1667;+969;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
213;Miami Heat - Houston Rockets;Lasbet;-1667;+1050;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
214;Miami Heat - Houston Rockets;Marathonbet;-1429;+1050;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
215;Miami Heat - Houston Rockets;N1 Bet;-2500;+1111;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
216;Miami Heat - Houston Rockets;Parimatch;-2500;+1100;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
217;Miami Heat - Houston Rockets;Pinnacle;-1667;+1031;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
218;Miami Heat - Houston Rockets;Unibet;-3333;+1150;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
219;Miami Heat - Houston Rockets;William Hill;-1667;+900;Monday, 07 Mar 2022, 23:30;Final result 123:106 (25:32, 37:26, 28:20, 33:28);1;Miami Heat;Houston Rockets;07 Mar 2022;123;106;CurrentSeason
232;Brooklyn Nets - Miami Heat;10x10bet;-164;+131;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
233;Brooklyn Nets - Miami Heat;1xBet;-139;+131;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
234;Brooklyn Nets - Miami Heat;bet-at-home;-156;+121;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
235;Brooklyn Nets - Miami Heat;bet365;-152;+129;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
236;Brooklyn Nets - Miami Heat;BetFinal;-145;+122;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
237;Brooklyn Nets - Miami Heat;bwin;-143;+120;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
238;Brooklyn Nets - Miami Heat;Coolbet;-147;+125;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
239;Brooklyn Nets - Miami Heat;Curebet;-161;+135;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
240;Brooklyn Nets - Miami Heat;Ditobet;-154;+141;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
241;Brooklyn Nets - Miami Heat;GGBET;-149;+127;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
242;Brooklyn Nets - Miami Heat;Lasbet;-156;+138;Thursday, 03 Mar 2022, 23:30;Final result 107:113 (35:23, 32:37, 17:28, 23:25);1;Brooklyn Nets;Miami Heat;03 Mar 2022;107;113;CurrentSeason
