index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
90;New Orleans Pelicans - Sacramento Kings;bwin;-909;+575;Saturday, 01 Apr 2017, 00:00;Final result 117:89 (32:19, 26:19, 26:26, 33:25);1;New Orleans Pelicans;Sacramento Kings;01 Apr 2017;117;89 ;2016-2017
91;New Orleans Pelicans - Sacramento Kings;Marathonbet;-667;+550;Saturday, 01 Apr 2017, 00:00;Final result 117:89 (32:19, 26:19, 26:26, 33:25);1;New Orleans Pelicans;Sacramento Kings;01 Apr 2017;117;89 ;2016-2017
92;New Orleans Pelicans - Sacramento Kings;Pinnacle;-667;+552;Saturday, 01 Apr 2017, 00:00;Final result 117:89 (32:19, 26:19, 26:26, 33:25);1;New Orleans Pelicans;Sacramento Kings;01 Apr 2017;117;89 ;2016-2017
93;New Orleans Pelicans - Sacramento Kings;Unibet;-833;+600;Saturday, 01 Apr 2017, 00:00;Final result 117:89 (32:19, 26:19, 26:26, 33:25);1;New Orleans Pelicans;Sacramento Kings;01 Apr 2017;117;89 ;2016-2017
94;New Orleans Pelicans - Sacramento Kings;William Hill;-909;+600;Saturday, 01 Apr 2017, 00:00;Final result 117:89 (32:19, 26:19, 26:26, 33:25);1;New Orleans Pelicans;Sacramento Kings;01 Apr 2017;117;89 ;2016-2017
116;Boston Celtics - Orlando Magic;1xBet;-588;+484;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
117;Boston Celtics - Orlando Magic;bet-at-home;-667;+425;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
118;Boston Celtics - Orlando Magic;bet365;-667;+475;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
119;Boston Celtics - Orlando Magic;bwin;-714;+500;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
120;Boston Celtics - Orlando Magic;Marathonbet;-588;+500;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
121;Boston Celtics - Orlando Magic;Pinnacle;-588;+500;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
122;Boston Celtics - Orlando Magic;Unibet;-556;+430;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
123;Boston Celtics - Orlando Magic;William Hill;-667;+450;Friday, 31 Mar 2017, 23:30;Final result 117:116 (31:29, 26:35, 35:26, 25:26);1;Boston Celtics;Orlando Magic;31 Mar 2017;117;116;2016-2017
145;Charlotte Hornets - Denver Nuggets;1xBet;-123;+116;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
146;Charlotte Hornets - Denver Nuggets;bet-at-home;-143;+112;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
147;Charlotte Hornets - Denver Nuggets;bet365;-141;+120;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
148;Charlotte Hornets - Denver Nuggets;bwin;-143;+120;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
149;Charlotte Hornets - Denver Nuggets;Marathonbet;-133;+123;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
150;Charlotte Hornets - Denver Nuggets;Pinnacle;-135;+123;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
151;Charlotte Hornets - Denver Nuggets;Unibet;-141;+118;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
152;Charlotte Hornets - Denver Nuggets;William Hill;-141;+120;Friday, 31 Mar 2017, 23:00;Final result 122:114 (24:32, 32:24, 30:38, 36:20);1;Charlotte Hornets;Denver Nuggets;31 Mar 2017;122;114;2016-2017
174;Portland Trail Blazers - Houston Rockets;1xBet;-105;-102;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
175;Portland Trail Blazers - Houston Rockets;bet-at-home;-120;-105;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
176;Portland Trail Blazers - Houston Rockets;bet365;-116;-105;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
177;Portland Trail Blazers - Houston Rockets;bwin;-115;-105;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
178;Portland Trail Blazers - Houston Rockets;Marathonbet;-108;-101;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
179;Portland Trail Blazers - Houston Rockets;Pinnacle;-108;-102;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
180;Portland Trail Blazers - Houston Rockets;Unibet;-110;-106;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
181;Portland Trail Blazers - Houston Rockets;William Hill;-120;+100;Friday, 31 Mar 2017, 02:30;Final result 117:107 (32:31, 33:25, 31:29, 21:22);1;Portland Trail Blazers;Houston Rockets;31 Mar 2017;117;107;2016-2017
203;Los Angeles Lakers - Washington Wizards;1xBet;+390;-435;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
204;Los Angeles Lakers - Washington Wizards;bet-at-home;+354;-526;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
205;Los Angeles Lakers - Washington Wizards;bet365;+375;-500;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
206;Los Angeles Lakers - Washington Wizards;bwin;+270;-385;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
207;Los Angeles Lakers - Washington Wizards;Marathonbet;+400;-455;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
208;Los Angeles Lakers - Washington Wizards;Pinnacle;+404;-476;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
209;Los Angeles Lakers - Washington Wizards;Unibet;+375;-476;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
210;Los Angeles Lakers - Washington Wizards;William Hill;+375;-556;Wednesday, 29 Mar 2017, 02:30;Final result 108:119 (27:27, 31:28, 37:27, 13:37);1;Los Angeles Lakers;Washington Wizards;29 Mar 2017;108;119;2016-2017
232;Boston Celtics - Indiana Pacers;1xBet;-263;+240;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
233;Boston Celtics - Indiana Pacers;bet-at-home;-294;+222;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
234;Boston Celtics - Indiana Pacers;bet365;-286;+229;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
235;Boston Celtics - Indiana Pacers;bwin;-286;+229;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
236;Boston Celtics - Indiana Pacers;Marathonbet;-238;+216;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
237;Boston Celtics - Indiana Pacers;Pinnacle;-270;+239;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
238;Boston Celtics - Indiana Pacers;Unibet;-278;+229;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
239;Boston Celtics - Indiana Pacers;William Hill;-278;+240;Wednesday, 22 Mar 2017, 23:30;Final result 109:100 (21:19, 28:23, 39:32, 21:26);1;Boston Celtics;Indiana Pacers;22 Mar 2017;109;100;2016-2017
290;Washington Wizards - Toronto Raptors;1xBet;-200;+181;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
291;Washington Wizards - Toronto Raptors;bet-at-home;-213;+165;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
292;Washington Wizards - Toronto Raptors;bet365;-222;+179;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
293;Washington Wizards - Toronto Raptors;bwin;-208;+170;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
294;Washington Wizards - Toronto Raptors;Marathonbet;-200;+183;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
295;Washington Wizards - Toronto Raptors;Pinnacle;-213;+189;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
296;Washington Wizards - Toronto Raptors;Unibet;-208;+170;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
297;Washington Wizards - Toronto Raptors;William Hill;-222;+179;Friday, 03 Mar 2017, 23:00;Final result 106:114 (27:35, 26:27, 25:17, 28:35);1;Washington Wizards;Toronto Raptors;03 Mar 2017;106;114;2016-2017
319;Atlanta Hawks - Miami Heat;1xBet;-132;+123;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
320;Atlanta Hawks - Miami Heat;bet-at-home;-147;+114;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
321;Atlanta Hawks - Miami Heat;bet365;-141;+120;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
322;Atlanta Hawks - Miami Heat;bwin;-149;+125;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
323;Atlanta Hawks - Miami Heat;Marathonbet;-135;+124;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
324;Atlanta Hawks - Miami Heat;Pinnacle;-141;+127;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
325;Atlanta Hawks - Miami Heat;Unibet;-145;+123;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
326;Atlanta Hawks - Miami Heat;William Hill;-145;+125;Saturday, 25 Feb 2017, 00:00;Final result 90:108 (24:25, 25:38, 17:24, 24:21);1;Atlanta Hawks;Miami Heat;25 Feb 2017; 90;108;2016-2017
348;Cleveland Cavaliers - Denver Nuggets;1xBet;-714;+600;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
349;Cleveland Cavaliers - Denver Nuggets;bet-at-home;-1000;+576;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
350;Cleveland Cavaliers - Denver Nuggets;bet365;-909;+600;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
351;Cleveland Cavaliers - Denver Nuggets;bwin;-714;+500;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
352;Cleveland Cavaliers - Denver Nuggets;Marathonbet;-714;+600;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
353;Cleveland Cavaliers - Denver Nuggets;Pinnacle;-769;+638;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
354;Cleveland Cavaliers - Denver Nuggets;Unibet;-909;+650;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
355;Cleveland Cavaliers - Denver Nuggets;William Hill;-909;+600;Saturday, 11 Feb 2017, 23:30;Final result 125:109 (28:33, 31:22, 33:23, 33:31);1;Cleveland Cavaliers;Denver Nuggets;11 Feb 2017;125;109;2016-2017
406;Los Angeles Lakers - Denver Nuggets;1xBet;+100;-108;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
407;Los Angeles Lakers - Denver Nuggets;bet-at-home;-111;-115;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
408;Los Angeles Lakers - Denver Nuggets;bet365;-105;-116;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
409;Los Angeles Lakers - Denver Nuggets;bwin;+100;-120;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
410;Los Angeles Lakers - Denver Nuggets;Marathonbet;-110;+100;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
411;Los Angeles Lakers - Denver Nuggets;Pinnacle;-101;-109;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
412;Los Angeles Lakers - Denver Nuggets;Unibet;-104;-114;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
413;Los Angeles Lakers - Denver Nuggets;William Hill;-110;-110;Wednesday, 01 Feb 2017, 02:30;Final result 120:116 (30:30, 24:29, 27:17, 39:40);1;Los Angeles Lakers;Denver Nuggets;01 Feb 2017;120;116;2016-2017
435;San Antonio Spurs - Oklahoma City Thunder;1xBet;-385;+348;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
436;San Antonio Spurs - Oklahoma City Thunder;bet-at-home;-556;+374;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
437;San Antonio Spurs - Oklahoma City Thunder;bet365;-500;+375;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
438;San Antonio Spurs - Oklahoma City Thunder;bwin;-500;+375;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
439;San Antonio Spurs - Oklahoma City Thunder;Marathonbet;-400;+355;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
440;San Antonio Spurs - Oklahoma City Thunder;Pinnacle;-476;+400;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
441;San Antonio Spurs - Oklahoma City Thunder;Unibet;-500;+390;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
442;San Antonio Spurs - Oklahoma City Thunder;William Hill;-556;+375;Wednesday, 01 Feb 2017, 00:30;Final result 108:94 (31:17, 21:25, 27:33, 29:19);1;San Antonio Spurs;Oklahoma City Thunder;01 Feb 2017;108;94 ;2016-2017
464;Toronto Raptors - New Orleans Pelicans;1xBet;-278;+254;Tuesday, 31 Jan 2017, 23:00;Final result 108:106 OT (96:96) (23:25, 23:35, 31:15, 19:21, 12:10);1;Toronto Raptors;New Orleans Pelicans;31 Jan 2017;108;106;2016-2017
465;Toronto Raptors - New Orleans Pelicans;bet-at-home;-345;+252;Tuesday, 31 Jan 2017, 23:00;Final result 108:106 OT (96:96) (23:25, 23:35, 31:15, 19:21, 12:10);1;Toronto Raptors;New Orleans Pelicans;31 Jan 2017;108;106;2016-2017
