index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
61;Indiana Pacers - Cleveland Cavaliers;bwin;-169;+140;Wednesday, 06 Apr 2016, 23:00;Final result 123:109 (36:33, 34:28, 26:21, 27:27);1;Indiana Pacers;Cleveland Cavaliers;06 Apr 2016;123;109;2015-2016
62;Indiana Pacers - Cleveland Cavaliers;Marathonbet;-156;+143;Wednesday, 06 Apr 2016, 23:00;Final result 123:109 (36:33, 34:28, 26:21, 27:27);1;Indiana Pacers;Cleveland Cavaliers;06 Apr 2016;123;109;2015-2016
63;Indiana Pacers - Cleveland Cavaliers;Pinnacle;-161;+146;Wednesday, 06 Apr 2016, 23:00;Final result 123:109 (36:33, 34:28, 26:21, 27:27);1;Indiana Pacers;Cleveland Cavaliers;06 Apr 2016;123;109;2015-2016
64;Indiana Pacers - Cleveland Cavaliers;Unibet;-164;+135;Wednesday, 06 Apr 2016, 23:00;Final result 123:109 (36:33, 34:28, 26:21, 27:27);1;Indiana Pacers;Cleveland Cavaliers;06 Apr 2016;123;109;2015-2016
65;Indiana Pacers - Cleveland Cavaliers;William Hill;-164;+145;Wednesday, 06 Apr 2016, 23:00;Final result 123:109 (36:33, 34:28, 26:21, 27:27);1;Indiana Pacers;Cleveland Cavaliers;06 Apr 2016;123;109;2015-2016
87;Memphis Grizzlies - Toronto Raptors;1xBet;+191;-213;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
88;Memphis Grizzlies - Toronto Raptors;bet-at-home;+179;-238;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
89;Memphis Grizzlies - Toronto Raptors;bet365;+185;-227;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
90;Memphis Grizzlies - Toronto Raptors;bwin;+185;-227;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
91;Memphis Grizzlies - Toronto Raptors;Marathonbet;+194;-213;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
92;Memphis Grizzlies - Toronto Raptors;Pinnacle;+193;-213;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
93;Memphis Grizzlies - Toronto Raptors;Unibet;+179;-222;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
94;Memphis Grizzlies - Toronto Raptors;William Hill;+190;-233;Saturday, 02 Apr 2016, 00:00;Final result 95:99 (23:27, 30:18, 19:29, 23:25);1;Memphis Grizzlies;Toronto Raptors;02 Apr 2016; 95;99 ;2015-2016
116;Detroit Pistons - Dallas Mavericks;1xBet;-204;+184;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
117;Detroit Pistons - Dallas Mavericks;bet-at-home;-244;+187;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
118;Detroit Pistons - Dallas Mavericks;bet365;-238;+195;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
119;Detroit Pistons - Dallas Mavericks;bwin;-250;+200;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
120;Detroit Pistons - Dallas Mavericks;Marathonbet;-204;+186;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
121;Detroit Pistons - Dallas Mavericks;Pinnacle;-213;+193;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
122;Detroit Pistons - Dallas Mavericks;Unibet;-244;+195;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
123;Detroit Pistons - Dallas Mavericks;William Hill;-238;+200;Friday, 01 Apr 2016, 23:30;Final result 89:98 (25:25, 11:26, 25:20, 28:27);1;Detroit Pistons;Dallas Mavericks;01 Apr 2016; 89;98 ;2015-2016
145;Memphis Grizzlies - Denver Nuggets;bet-at-home;-152;+118;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
146;Memphis Grizzlies - Denver Nuggets;bet365;-147;+125;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
147;Memphis Grizzlies - Denver Nuggets;bwin;-149;+125;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
148;Memphis Grizzlies - Denver Nuggets;Marathonbet;-149;+138;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
149;Memphis Grizzlies - Denver Nuggets;Pinnacle;-147;+131;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
150;Memphis Grizzlies - Denver Nuggets;Unibet;-147;+120;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
151;Memphis Grizzlies - Denver Nuggets;William Hill;-145;+125;Thursday, 31 Mar 2016, 00:00;Final result 105:109 (20:26, 27:33, 21:25, 37:25);1;Memphis Grizzlies;Denver Nuggets;31 Mar 2016;105;109;2015-2016
174;Phoenix Suns - Los Angeles Lakers;bet-at-home;-244;+187;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
175;Phoenix Suns - Los Angeles Lakers;bet365;-238;+195;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
176;Phoenix Suns - Los Angeles Lakers;bwin;-250;+200;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
177;Phoenix Suns - Los Angeles Lakers;Marathonbet;-227;+206;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
178;Phoenix Suns - Los Angeles Lakers;Pinnacle;-217;+195;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
179;Phoenix Suns - Los Angeles Lakers;Unibet;-233;+185;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
180;Phoenix Suns - Los Angeles Lakers;William Hill;-250;+210;Thursday, 24 Mar 2016, 02:00;Final result 119:107 (16:22, 31:25, 36:27, 36:33);1;Phoenix Suns;Los Angeles Lakers;24 Mar 2016;119;107;2015-2016
203;Detroit Pistons - Brooklyn Nets;bet-at-home;-417;+297;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
204;Detroit Pistons - Brooklyn Nets;bet365;-385;+300;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
205;Detroit Pistons - Brooklyn Nets;bwin;-385;+300;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
206;Detroit Pistons - Brooklyn Nets;Marathonbet;-385;+340;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
207;Detroit Pistons - Brooklyn Nets;Pinnacle;-370;+326;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
208;Detroit Pistons - Brooklyn Nets;Unibet;-400;+309;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
209;Detroit Pistons - Brooklyn Nets;William Hill;-385;+290;Saturday, 19 Mar 2016, 23:00;Final result 115:103 (29:23, 25:29, 23:25, 38:26);1;Detroit Pistons;Brooklyn Nets;19 Mar 2016;115;103;2015-2016
232;Chicago Bulls - Brooklyn Nets;bet-at-home;-333;+241;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
233;Chicago Bulls - Brooklyn Nets;bet365;-323;+260;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
234;Chicago Bulls - Brooklyn Nets;bwin;-333;+260;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
235;Chicago Bulls - Brooklyn Nets;Marathonbet;-333;+298;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
236;Chicago Bulls - Brooklyn Nets;Pinnacle;-303;+269;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
237;Chicago Bulls - Brooklyn Nets;Unibet;-294;+235;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
238;Chicago Bulls - Brooklyn Nets;William Hill;-323;+260;Friday, 18 Mar 2016, 00:00;Final result 118:102 (24:14, 31:23, 24:37, 39:28);1;Chicago Bulls;Brooklyn Nets;18 Mar 2016;118;102;2015-2016
261;Chicago Bulls - Miami Heat;bet-at-home;+143;-185;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
262;Chicago Bulls - Miami Heat;bet365;+150;-172;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
263;Chicago Bulls - Miami Heat;bwin;+150;-182;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
264;Chicago Bulls - Miami Heat;Marathonbet;+150;-164;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
265;Chicago Bulls - Miami Heat;Pinnacle;+150;-167;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
266;Chicago Bulls - Miami Heat;Unibet;+145;-175;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
267;Chicago Bulls - Miami Heat;William Hill;+150;-169;Saturday, 12 Mar 2016, 00:00;Final result 96:118 (31:23, 27:31, 23:30, 15:34);1;Chicago Bulls;Miami Heat;12 Mar 2016; 96;118;2015-2016
290;Boston Celtics - New York Knicks;1xBet;-526;+450;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
291;Boston Celtics - New York Knicks;bet-at-home;-625;+405;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
292;Boston Celtics - New York Knicks;bet365;-625;+450;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
293;Boston Celtics - New York Knicks;bwin;-625;+450;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
294;Boston Celtics - New York Knicks;Marathonbet;-526;+459;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
295;Boston Celtics - New York Knicks;Pinnacle;-556;+455;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
296;Boston Celtics - New York Knicks;Unibet;-625;+459;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
297;Boston Celtics - New York Knicks;William Hill;-588;+400;Friday, 04 Mar 2016, 23:30;Final result 105:104 (27:31, 26:27, 28:29, 24:17);1;Boston Celtics;New York Knicks;04 Mar 2016;105;104;2015-2016
319;Dallas Mavericks - Denver Nuggets;1xBet;-217;+200;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
320;Dallas Mavericks - Denver Nuggets;bet-at-home;-250;+191;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
321;Dallas Mavericks - Denver Nuggets;bet365;-250;+210;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
322;Dallas Mavericks - Denver Nuggets;bwin;-238;+195;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
323;Dallas Mavericks - Denver Nuggets;Marathonbet;-222;+202;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
324;Dallas Mavericks - Denver Nuggets;Pinnacle;-233;+204;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
325;Dallas Mavericks - Denver Nuggets;Unibet;-256;+204;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
326;Dallas Mavericks - Denver Nuggets;William Hill;-238;+200;Saturday, 27 Feb 2016, 00:30;Final result 122:116 OT (108:108) (20:28, 24:28, 32:24, 32:28, 14:8);1;Dallas Mavericks;Denver Nuggets;27 Feb 2016;122;116;2015-2016
348;Portland Trail Blazers - Golden State Warriors;1xBet;+365;-400;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
349;Portland Trail Blazers - Golden State Warriors;bet-at-home;+288;-400;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
350;Portland Trail Blazers - Golden State Warriors;bet365;+275;-357;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
351;Portland Trail Blazers - Golden State Warriors;bwin;+300;-385;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
352;Portland Trail Blazers - Golden State Warriors;Marathonbet;+370;-417;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
353;Portland Trail Blazers - Golden State Warriors;Pinnacle;+322;-370;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
354;Portland Trail Blazers - Golden State Warriors;Unibet;+309;-400;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
355;Portland Trail Blazers - Golden State Warriors;William Hill;+300;-400;Saturday, 20 Feb 2016, 02:00;Final result 137:105 (42:31, 26:31, 36:17, 33:26);1;Portland Trail Blazers;Golden State Warriors;20 Feb 2016;137;105;2015-2016
377;Golden State Warriors - Houston Rockets;1xBet;-1429;+1150;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
378;Golden State Warriors - Houston Rockets;bet-at-home;-2000;+807;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
379;Golden State Warriors - Houston Rockets;bet365;-2000;+1100;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
380;Golden State Warriors - Houston Rockets;bwin;-2000;+950;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
381;Golden State Warriors - Houston Rockets;Marathonbet;-1429;+1100;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
382;Golden State Warriors - Houston Rockets;Pinnacle;-1667;+1146;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
383;Golden State Warriors - Houston Rockets;Unibet;-2000;+1050;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
384;Golden State Warriors - Houston Rockets;William Hill;-2000;+1000;Wednesday, 10 Feb 2016, 02:30;Final result 123:110 (42:27, 27:39, 24:27, 30:17);1;Golden State Warriors;Houston Rockets;10 Feb 2016;123;110;2015-2016
406;Miami Heat - San Antonio Spurs;1xBet;+235;-256;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
407;Miami Heat - San Antonio Spurs;bet-at-home;+216;-294;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
408;Miami Heat - San Antonio Spurs;bet365;+225;-278;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
409;Miami Heat - San Antonio Spurs;bwin;+229;-294;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
410;Miami Heat - San Antonio Spurs;Marathonbet;+238;-263;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
411;Miami Heat - San Antonio Spurs;Pinnacle;+234;-263;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
412;Miami Heat - San Antonio Spurs;Unibet;+245;-312;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
413;Miami Heat - San Antonio Spurs;William Hill;+240;-278;Wednesday, 10 Feb 2016, 00:00;Final result 101:119 (24:20, 23:34, 28:31, 26:34);1;Miami Heat;San Antonio Spurs;10 Feb 2016;101;119;2015-2016
435;Philadelphia 76ers - Los Angeles Clippers;1xBet;+370;-417;Monday, 08 Feb 2016, 23:00;Final result 92:98 OT (88:88) (25:22, 34:27, 14:16, 15:23, 4:10);1;Philadelphia 76ers;Los Angeles Clippers;08 Feb 2016; 92;98 ;2015-2016
436;Philadelphia 76ers - Los Angeles Clippers;bet-at-home;+333;-476;Monday, 08 Feb 2016, 23:00;Final result 92:98 OT (88:88) (25:22, 34:27, 14:16, 15:23, 4:10);1;Philadelphia 76ers;Los Angeles Clippers;08 Feb 2016; 92;98 ;2015-2016
437;Philadelphia 76ers - Los Angeles Clippers;bet365;+350;-455;Monday, 08 Feb 2016, 23:00;Final result 92:98 OT (88:88) (25:22, 34:27, 14:16, 15:23, 4:10);1;Philadelphia 76ers;Los Angeles Clippers;08 Feb 2016; 92;98 ;2015-2016
438;Philadelphia 76ers - Los Angeles Clippers;bwin;+350;-455;Monday, 08 Feb 2016, 23:00;Final result 92:98 OT (88:88) (25:22, 34:27, 14:16, 15:23, 4:10);1;Philadelphia 76ers;Los Angeles Clippers;08 Feb 2016; 92;98 ;2015-2016
439;Philadelphia 76ers - Los Angeles Clippers;Marathonbet;+380;-435;Monday, 08 Feb 2016, 23:00;Final result 92:98 OT (88:88) (25:22, 34:27, 14:16, 15:23, 4:10);1;Philadelphia 76ers;Los Angeles Clippers;08 Feb 2016; 92;98 ;2015-2016
440;Philadelphia 76ers - Los Angeles Clippers;Pinnacle;+373;-435;Monday, 08 Feb 2016, 23:00;Final result 92:98 OT (88:88) (25:22, 34:27, 14:16, 15:23, 4:10);1;Philadelphia 76ers;Los Angeles Clippers;08 Feb 2016; 92;98 ;2015-2016
