index;TeamsRaw;Bookmaker;OddHome;OddAway;DateRaw;ScoreRaw;TO_KEEP;Home_id;Away_id;Date;Score_home;Score_away;Season
64;Los Angeles Lakers - Golden State Warriors;William Hill;+375;-500;Saturday, 12 Apr 2014, 02:30;Final result 95:112 (26:26, 17:32, 26:25, 26:29);1;Los Angeles Lakers;Golden State Warriors;12 Apr 2014; 95;112;2013-2014
87;Milwaukee Bucks - Cleveland Cavaliers;bet-at-home;+150;-200;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
88;Milwaukee Bucks - Cleveland Cavaliers;bet365;+175;-213;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
89;Milwaukee Bucks - Cleveland Cavaliers;bwin;+165;-200;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
90;Milwaukee Bucks - Cleveland Cavaliers;Marathonbet;+172;-189;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
91;Milwaukee Bucks - Cleveland Cavaliers;Pinnacle;+166;-185;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
92;Milwaukee Bucks - Cleveland Cavaliers;Unibet;+154;-189;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
93;Milwaukee Bucks - Cleveland Cavaliers;William Hill;+160;-179;Saturday, 12 Apr 2014, 00:30;Final result 119:116 (37:32, 25:37, 30:18, 27:29);1;Milwaukee Bucks;Cleveland Cavaliers;12 Apr 2014;119;116;2013-2014
116;Chicago Bulls - Detroit Pistons;bet-at-home;-625;+400;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
117;Chicago Bulls - Detroit Pistons;bet365;-625;+450;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
118;Chicago Bulls - Detroit Pistons;bwin;-625;+450;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
119;Chicago Bulls - Detroit Pistons;Marathonbet;-588;+509;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
120;Chicago Bulls - Detroit Pistons;Pinnacle;-556;+465;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
121;Chicago Bulls - Detroit Pistons;Unibet;-625;+440;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
122;Chicago Bulls - Detroit Pistons;William Hill;-714;+500;Saturday, 12 Apr 2014, 00:00;Final result 106:98 (17:28, 21:28, 32:24, 36:18);1;Chicago Bulls;Detroit Pistons;12 Apr 2014;106;98 ;2013-2014
145;Philadelphia 76ers - Brooklyn Nets;bet-at-home;+525;-833;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
146;Philadelphia 76ers - Brooklyn Nets;bet365;+475;-667;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
147;Philadelphia 76ers - Brooklyn Nets;bwin;+480;-714;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
148;Philadelphia 76ers - Brooklyn Nets;Marathonbet;+509;-588;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
149;Philadelphia 76ers - Brooklyn Nets;Pinnacle;+545;-667;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
150;Philadelphia 76ers - Brooklyn Nets;Unibet;+500;-714;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
151;Philadelphia 76ers - Brooklyn Nets;William Hill;+450;-667;Saturday, 05 Apr 2014, 23:30;Final result 101:105 (21:27, 21:30, 27:24, 32:24);1;Philadelphia 76ers;Brooklyn Nets;05 Apr 2014;101;105;2013-2014
174;Washington Wizards - Chicago Bulls;bet-at-home;-143;+110;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
175;Washington Wizards - Chicago Bulls;bet365;-141;+120;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
176;Washington Wizards - Chicago Bulls;bwin;-137;+114;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
177;Washington Wizards - Chicago Bulls;Marathonbet;-122;+112;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
178;Washington Wizards - Chicago Bulls;Pinnacle;-135;+122;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
179;Washington Wizards - Chicago Bulls;Unibet;-137;+112;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
180;Washington Wizards - Chicago Bulls;William Hill;-130;+110;Saturday, 05 Apr 2014, 23:00;Final result 78:96 (16:28, 10:24, 35:24, 17:20);1;Washington Wizards;Chicago Bulls;05 Apr 2014; 78;96 ;2013-2014
203;Los Angeles Lakers - Dallas Mavericks;bet-at-home;+290;-400;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
204;Los Angeles Lakers - Dallas Mavericks;bet365;+325;-435;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
205;Los Angeles Lakers - Dallas Mavericks;bwin;+290;-370;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
206;Los Angeles Lakers - Dallas Mavericks;Marathonbet;+380;-435;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
207;Los Angeles Lakers - Dallas Mavericks;Pinnacle;+309;-357;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
208;Los Angeles Lakers - Dallas Mavericks;Unibet;+280;-357;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
209;Los Angeles Lakers - Dallas Mavericks;William Hill;+280;-357;Saturday, 05 Apr 2014, 02:30;Final result 95:107 (23:27, 31:25, 24:30, 17:25);1;Los Angeles Lakers;Dallas Mavericks;05 Apr 2014; 95;107;2013-2014
232;Houston Rockets - Oklahoma City Thunder;bet-at-home;-154;+120;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
233;Houston Rockets - Oklahoma City Thunder;bet365;-152;+129;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
234;Houston Rockets - Oklahoma City Thunder;bwin;-130;+110;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
235;Houston Rockets - Oklahoma City Thunder;Marathonbet;-130;+120;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
236;Houston Rockets - Oklahoma City Thunder;Pinnacle;-145;+131;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
237;Houston Rockets - Oklahoma City Thunder;Unibet;-139;+114;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
238;Houston Rockets - Oklahoma City Thunder;William Hill;-141;+120;Saturday, 05 Apr 2014, 01:30;Final result 111:107 (27:23, 23:22, 32:39, 29:23);1;Houston Rockets;Oklahoma City Thunder;05 Apr 2014;111;107;2013-2014
261;Chicago Bulls - Milwaukee Bucks;bet-at-home;-1111;+650;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
262;Chicago Bulls - Milwaukee Bucks;bet365;-909;+600;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
263;Chicago Bulls - Milwaukee Bucks;bwin;-909;+600;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
264;Chicago Bulls - Milwaukee Bucks;Marathonbet;-769;+620;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
265;Chicago Bulls - Milwaukee Bucks;Pinnacle;-833;+638;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
266;Chicago Bulls - Milwaukee Bucks;Unibet;-909;+600;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
267;Chicago Bulls - Milwaukee Bucks;William Hill;-1000;+650;Saturday, 05 Apr 2014, 00:00;Final result 102:90 (27:15, 24:20, 31:27, 20:28);1;Chicago Bulls;Milwaukee Bucks;05 Apr 2014;102;90 ;2013-2014
290;Philadelphia 76ers - Detroit Pistons;bet-at-home;+210;-286;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
291;Philadelphia 76ers - Detroit Pistons;bet365;+204;-250;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
292;Philadelphia 76ers - Detroit Pistons;bwin;+200;-250;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
293;Philadelphia 76ers - Detroit Pistons;Marathonbet;+240;-263;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
294;Philadelphia 76ers - Detroit Pistons;Pinnacle;+218;-244;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
295;Philadelphia 76ers - Detroit Pistons;Unibet;+210;-263;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
296;Philadelphia 76ers - Detroit Pistons;William Hill;+210;-250;Saturday, 29 Mar 2014, 23:30;Final result 123:98 (33:23, 37:28, 28:17, 25:30);1;Philadelphia 76ers;Detroit Pistons;29 Mar 2014;123;98 ;2013-2014
319;Phoenix Suns - New York Knicks;bet-at-home;-250;+185;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
320;Phoenix Suns - New York Knicks;bet365;-263;+220;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
321;Phoenix Suns - New York Knicks;bwin;-250;+200;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
322;Phoenix Suns - New York Knicks;Marathonbet;-208;+190;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
323;Phoenix Suns - New York Knicks;Pinnacle;-244;+218;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
324;Phoenix Suns - New York Knicks;Unibet;-263;+204;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
325;Phoenix Suns - New York Knicks;William Hill;-250;+210;Saturday, 29 Mar 2014, 02:00;Final result 112:88 (34:26, 28:14, 26:26, 24:22);1;Phoenix Suns;New York Knicks;29 Mar 2014;112;88 ;2013-2014
348;New York Knicks - Cleveland Cavaliers;bet-at-home;-714;+475;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
349;New York Knicks - Cleveland Cavaliers;bet365;-625;+450;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
350;New York Knicks - Cleveland Cavaliers;bwin;-588;+430;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
351;New York Knicks - Cleveland Cavaliers;Marathonbet;-476;+420;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
352;New York Knicks - Cleveland Cavaliers;Pinnacle;-500;+423;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
353;New York Knicks - Cleveland Cavaliers;Unibet;-714;+500;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
354;New York Knicks - Cleveland Cavaliers;William Hill;-588;+450;Sunday, 23 Mar 2014, 23:30;Final result 100:106 (34:27, 27:19, 23:31, 16:29);1;New York Knicks;Cleveland Cavaliers;23 Mar 2014;100;106;2013-2014
377;Utah Jazz - Memphis Grizzlies;bet-at-home;+290;-400;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
378;Utah Jazz - Memphis Grizzlies;bet365;+325;-435;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
379;Utah Jazz - Memphis Grizzlies;bwin;+340;-455;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
380;Utah Jazz - Memphis Grizzlies;Marathonbet;+380;-435;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
381;Utah Jazz - Memphis Grizzlies;Pinnacle;+358;-417;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
382;Utah Jazz - Memphis Grizzlies;Unibet;+309;-417;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
383;Utah Jazz - Memphis Grizzlies;William Hill;+290;-385;Thursday, 27 Mar 2014, 02:30;Final result 87:91 (25:17, 25:23, 21:22, 16:29);1;Utah Jazz;Memphis Grizzlies;27 Mar 2014; 87;91 ;2013-2014
406;Toronto Raptors - Atlanta Hawks;bet-at-home;-400;+290;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
407;Toronto Raptors - Atlanta Hawks;bet365;-370;+290;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
408;Toronto Raptors - Atlanta Hawks;bwin;-345;+275;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
409;Toronto Raptors - Atlanta Hawks;Marathonbet;-333;+300;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
410;Toronto Raptors - Atlanta Hawks;Pinnacle;-345;+305;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
411;Toronto Raptors - Atlanta Hawks;Unibet;-303;+240;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
412;Toronto Raptors - Atlanta Hawks;William Hill;-345;+275;Sunday, 23 Mar 2014, 17:00;Final result 96:86 (16:25, 26:24, 18:22, 36:15);1;Toronto Raptors;Atlanta Hawks;23 Mar 2014; 96;86 ;2013-2014
435;Los Angeles Clippers - Detroit Pistons;bet-at-home;-1429;+700;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
436;Los Angeles Clippers - Detroit Pistons;bet365;-1667;+900;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
437;Los Angeles Clippers - Detroit Pistons;bwin;-1429;+800;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
438;Los Angeles Clippers - Detroit Pistons;Marathonbet;-1000;+800;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
439;Los Angeles Clippers - Detroit Pistons;Pinnacle;-1429;+975;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
440;Los Angeles Clippers - Detroit Pistons;Unibet;-1429;+900;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
441;Los Angeles Clippers - Detroit Pistons;William Hill;-1667;+800;Sunday, 23 Mar 2014, 02:30;Final result 112:103 (36:26, 20:29, 24:15, 32:33);1;Los Angeles Clippers;Detroit Pistons;23 Mar 2014;112;103;2013-2014
