Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Cleveland Cavaliers;Boston Celtics;Curebet;+200;-244;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;GGBET;+193;-244;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;Lasbet;+202;-233;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;Marathonbet;+202;-227;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;Parimatch;+190;-250;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;Pinnacle;+204;-233;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;Unibet;+175;-222;13 May 2021;102;94 ;2020-2021
Cleveland Cavaliers;Boston Celtics;William Hill;+204;-244;13 May 2021;102;94 ;2020-2021
Los Angeles Lakers;Denver Nuggets;10x10bet;+145;-182;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;1xBet;+154;-164;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;bet-at-home;+140;-179;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;bet365;+150;-172;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;bwin;+154;-189;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Coolbet;+145;-169;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Curebet;+150;-179;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;GGBET;+161;-200;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Lasbet;+154;-175;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Marathonbet;+160;-161;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Parimatch;+127;-161;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Pinnacle;+154;-172;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;Unibet;+143;-172;04 May 2021; 93;89 ;2020-2021
Los Angeles Lakers;Denver Nuggets;William Hill;+145;-164;04 May 2021; 93;89 ;2020-2021
Chicago Bulls;Philadelphia 76ers;10x10bet;+254;-333;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;1xBet;+260;-278;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;bet-at-home;+260;-357;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;bet365;+265;-333;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;bwin;+240;-303;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Coolbet;+279;-345;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Curebet;+267;-333;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;GGBET;+242;-312;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Lasbet;+267;-312;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Marathonbet;+284;-286;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Parimatch;+225;-303;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Pinnacle;+269;-312;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;Unibet;+260;-312;04 May 2021; 94;106;2020-2021
Chicago Bulls;Philadelphia 76ers;William Hill;+270;-333;04 May 2021; 94;106;2020-2021
Phoenix Suns;Utah Jazz;10x10bet;-161;+129;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;1xBet;-164;+154;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;bet-at-home;-169;+133;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;bet365;-167;+145;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;bwin;-161;+135;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Coolbet;-161;+139;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Curebet;-159;+133;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;GGBET;-192;+154;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Lasbet;-154;+135;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Marathonbet;-156;+154;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Parimatch;-167;+141;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Pinnacle;-152;+137;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;Unibet;-189;+160;01 May 2021;121;100;2020-2021
Phoenix Suns;Utah Jazz;William Hill;-164;+145;01 May 2021;121;100;2020-2021
Brooklyn Nets;Portland Trail Blazers;10x10bet;+127;-159;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;1xBet;+134;-143;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;bet-at-home;+122;-156;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;bet365;+129;-152;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;bwin;+125;-154;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Coolbet;+133;-156;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Curebet;+129;-154;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;GGBET;+112;-137;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Lasbet;+133;-152;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Marathonbet;+146;-147;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Parimatch;+125;-147;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Pinnacle;+138;-154;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;Unibet;+123;-147;01 May 2021;109;128;2020-2021
Brooklyn Nets;Portland Trail Blazers;William Hill;+129;-149;01 May 2021;109;128;2020-2021
Boston Celtics;San Antonio Spurs;10x10bet;-204;+162;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;1xBet;-182;+172;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;bet-at-home;-208;+160;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;bet365;-192;+167;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;bwin;-189;+154;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Coolbet;-196;+168;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Curebet;-200;+166;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;GGBET;-182;+147;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Lasbet;-192;+168;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Marathonbet;-189;+169;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Parimatch;-196;+165;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Pinnacle;-192;+170;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;Unibet;-204;+170;30 Apr 2021;143;140;2020-2021
Boston Celtics;San Antonio Spurs;William Hill;-189;+170;30 Apr 2021;143;140;2020-2021
Golden State Warriors;Dallas Mavericks;10x10bet;-175;+140;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;1xBet;-164;+154;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;bet-at-home;-175;+136;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;bet365;-172;+150;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;bwin;-175;+145;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Coolbet;-179;+152;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Curebet;-169;+142;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;GGBET;-169;+137;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Lasbet;-167;+147;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Marathonbet;-164;+147;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Parimatch;-167;+142;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Pinnacle;-164;+147;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;Unibet;-172;+143;28 Apr 2021;103;133;2020-2021
Golden State Warriors;Dallas Mavericks;William Hill;-164;+145;28 Apr 2021;103;133;2020-2021
New Orleans Pelicans;San Antonio Spurs;10x10bet;-159;+127;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;1xBet;-143;+134;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;bet-at-home;-159;+123;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;bet365;-152;+129;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;bwin;-149;+125;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Coolbet;-159;+136;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Curebet;-156;+131;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;GGBET;-164;+133;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Lasbet;-152;+133;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Marathonbet;-149;+135;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Parimatch;-152;+129;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Pinnacle;-147;+133;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;Unibet;-149;+125;25 Apr 2021;108;110;2020-2021
New Orleans Pelicans;San Antonio Spurs;William Hill;-149;+129;25 Apr 2021;108;110;2020-2021
New York Knicks;Los Angeles Lakers;10x10bet;-115;-108;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;1xBet;-118;+110;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;bet-at-home;-116;-110;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;bet365;-116;-105;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;bwin;-115;-105;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;Coolbet;-112;-103;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;GGBET;-123;+108;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;Marathonbet;-110;-101;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;Parimatch;-122;-103;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;Pinnacle;-110;+100;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;Unibet;-125;+104;12 Apr 2021;111;96 ;2020-2021
New York Knicks;Los Angeles Lakers;William Hill;-115;-105;12 Apr 2021;111;96 ;2020-2021
Dallas Mavericks;San Antonio Spurs;10x10bet;-263;+204;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;1xBet;-227;+212;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;bet-at-home;-263;+200;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;bet365;-250;+210;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;bwin;-238;+195;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;Coolbet;-238;+202;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;GGBET;-244;+202;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;Marathonbet;-244;+216;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;Parimatch;-250;+210;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;Pinnacle;-244;+215;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;Unibet;-250;+204;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;San Antonio Spurs;William Hill;-250;+210;12 Apr 2021;117;119;2020-2021
Dallas Mavericks;Utah Jazz;10x10bet;+183;-233;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;1xBet;+193;-204;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;bet-at-home;+179;-233;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;bet365;+185;-227;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;bwin;+179;-222;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;Coolbet;+200;-238;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;GGBET;+181;-227;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;Marathonbet;+206;-208;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;Parimatch;+185;-222;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;Pinnacle;+197;-222;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;Unibet;+179;-217;05 Apr 2021;111;103;2020-2021
Dallas Mavericks;Utah Jazz;William Hill;+190;-222;05 Apr 2021;111;103;2020-2021
Oklahoma City Thunder;Detroit Pistons;10x10bet;+122;-152;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;1xBet;+134;-143;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;bet-at-home;+120;-154;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;bet365;+129;-152;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;bwin;+129;-154;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;Coolbet;+117;-137;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;GGBET;+129;-159;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;Marathonbet;+125;-139;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;Parimatch;+125;-147;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;Pinnacle;+125;-139;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;Unibet;+123;-143;05 Apr 2021;108;132;2020-2021
Oklahoma City Thunder;Detroit Pistons;William Hill;+129;-149;05 Apr 2021;108;132;2020-2021
Toronto Raptors;Washington Wizards;10x10bet;-222;+175;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;1xBet;-204;+193;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;bet-at-home;-227;+175;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;bet365;-227;+185;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;bwin;-238;+190;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;Coolbet;-217;+185;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;GGBET;-233;+185;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;Marathonbet;-217;+193;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;Parimatch;-217;+179;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;Pinnacle;-213;+187;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;Unibet;-200;+165;05 Apr 2021;103;101;2020-2021
Toronto Raptors;Washington Wizards;William Hill;-222;+190;05 Apr 2021;103;101;2020-2021
Portland Trail Blazers;Milwaukee Bucks;10x10bet;+134;-167;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;1xBet;+134;-143;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;bet-at-home;+120;-154;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;bet365;+129;-152;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;bwin;+125;-149;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;Coolbet;+122;-143;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;GGBET;+129;-161;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;Marathonbet;+141;-143;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;Parimatch;+127;-149;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;Pinnacle;+131;-147;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;Unibet;+123;-147;03 Apr 2021;109;127;2020-2021
Portland Trail Blazers;Milwaukee Bucks;William Hill;+129;-149;03 Apr 2021;109;127;2020-2021
Detroit Pistons;Toronto Raptors;10x10bet;+172;-217;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;1xBet;+188;-200;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;bet-at-home;+170;-222;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;bet365;+179;-222;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;bwin;+179;-222;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;Coolbet;+173;-204;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;GGBET;+189;-238;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;Marathonbet;+181;-204;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;Parimatch;+179;-213;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;Pinnacle;+177;-200;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;Unibet;+160;-192;30 Mar 2021;118;104;2020-2021
Detroit Pistons;Toronto Raptors;William Hill;+185;-213;30 Mar 2021;118;104;2020-2021
San Antonio Spurs;Chicago Bulls;10x10bet;-118;-105;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;1xBet;-112;+106;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;bet-at-home;-120;-106;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;bet365;-120;+100;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;bwin;-120;+100;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;Coolbet;-109;-106;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;GGBET;-123;+100;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;Marathonbet;-116;+104;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;Parimatch;-119;+102;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;Pinnacle;-111;+100;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;Unibet;-125;+104;28 Mar 2021;120;104;2020-2021
San Antonio Spurs;Chicago Bulls;William Hill;-120;+100;28 Mar 2021;120;104;2020-2021
Indiana Pacers;Detroit Pistons;10x10bet;-333;+254;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;1xBet;-278;+260;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;bet-at-home;-345;+250;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;bet365;-323;+260;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;bwin;-333;+260;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;Coolbet;-323;+264;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;GGBET;-312;+242;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;Marathonbet;-333;+290;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;Parimatch;-323;+260;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;Pinnacle;-312;+267;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;Unibet;-270;+225;24 Mar 2021;116;111;2020-2021
Indiana Pacers;Detroit Pistons;William Hill;-312;+254;24 Mar 2021;116;111;2020-2021
Portland Trail Blazers;Brooklyn Nets;10x10bet;-137;+110;24 Mar 2021;112;116;2020-2021
Portland Trail Blazers;Brooklyn Nets;1xBet;-128;+120;24 Mar 2021;112;116;2020-2021
Portland Trail Blazers;Brooklyn Nets;bet-at-home;-141;+110;24 Mar 2021;112;116;2020-2021
Portland Trail Blazers;Brooklyn Nets;bet365;-132;+110;24 Mar 2021;112;116;2020-2021
Portland Trail Blazers;Brooklyn Nets;bwin;-139;+114;24 Mar 2021;112;116;2020-2021
