Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Detroit Pistons;Dallas Mavericks;William Hill;-238;+200;01 Apr 2016; 89;98 ;2015-2016
Memphis Grizzlies;Denver Nuggets;bet-at-home;-152;+118;31 Mar 2016;105;109;2015-2016
Memphis Grizzlies;Denver Nuggets;bet365;-147;+125;31 Mar 2016;105;109;2015-2016
Memphis Grizzlies;Denver Nuggets;bwin;-149;+125;31 Mar 2016;105;109;2015-2016
Memphis Grizzlies;Denver Nuggets;Marathonbet;-149;+138;31 Mar 2016;105;109;2015-2016
Memphis Grizzlies;Denver Nuggets;Pinnacle;-147;+131;31 Mar 2016;105;109;2015-2016
Memphis Grizzlies;Denver Nuggets;Unibet;-147;+120;31 Mar 2016;105;109;2015-2016
Memphis Grizzlies;Denver Nuggets;William Hill;-145;+125;31 Mar 2016;105;109;2015-2016
Phoenix Suns;Los Angeles Lakers;bet-at-home;-244;+187;24 Mar 2016;119;107;2015-2016
Phoenix Suns;Los Angeles Lakers;bet365;-238;+195;24 Mar 2016;119;107;2015-2016
Phoenix Suns;Los Angeles Lakers;bwin;-250;+200;24 Mar 2016;119;107;2015-2016
Phoenix Suns;Los Angeles Lakers;Marathonbet;-227;+206;24 Mar 2016;119;107;2015-2016
Phoenix Suns;Los Angeles Lakers;Pinnacle;-217;+195;24 Mar 2016;119;107;2015-2016
Phoenix Suns;Los Angeles Lakers;Unibet;-233;+185;24 Mar 2016;119;107;2015-2016
Phoenix Suns;Los Angeles Lakers;William Hill;-250;+210;24 Mar 2016;119;107;2015-2016
Detroit Pistons;Brooklyn Nets;bet-at-home;-417;+297;19 Mar 2016;115;103;2015-2016
Detroit Pistons;Brooklyn Nets;bet365;-385;+300;19 Mar 2016;115;103;2015-2016
Detroit Pistons;Brooklyn Nets;bwin;-385;+300;19 Mar 2016;115;103;2015-2016
Detroit Pistons;Brooklyn Nets;Marathonbet;-385;+340;19 Mar 2016;115;103;2015-2016
Detroit Pistons;Brooklyn Nets;Pinnacle;-370;+326;19 Mar 2016;115;103;2015-2016
Detroit Pistons;Brooklyn Nets;Unibet;-400;+309;19 Mar 2016;115;103;2015-2016
Detroit Pistons;Brooklyn Nets;William Hill;-385;+290;19 Mar 2016;115;103;2015-2016
Chicago Bulls;Brooklyn Nets;bet-at-home;-333;+241;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Brooklyn Nets;bet365;-323;+260;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Brooklyn Nets;bwin;-333;+260;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Brooklyn Nets;Marathonbet;-333;+298;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Brooklyn Nets;Pinnacle;-303;+269;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Brooklyn Nets;Unibet;-294;+235;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Brooklyn Nets;William Hill;-323;+260;18 Mar 2016;118;102;2015-2016
Chicago Bulls;Miami Heat;bet-at-home;+143;-185;12 Mar 2016; 96;118;2015-2016
Chicago Bulls;Miami Heat;bet365;+150;-172;12 Mar 2016; 96;118;2015-2016
Chicago Bulls;Miami Heat;bwin;+150;-182;12 Mar 2016; 96;118;2015-2016
Chicago Bulls;Miami Heat;Marathonbet;+150;-164;12 Mar 2016; 96;118;2015-2016
Chicago Bulls;Miami Heat;Pinnacle;+150;-167;12 Mar 2016; 96;118;2015-2016
Chicago Bulls;Miami Heat;Unibet;+145;-175;12 Mar 2016; 96;118;2015-2016
Chicago Bulls;Miami Heat;William Hill;+150;-169;12 Mar 2016; 96;118;2015-2016
Boston Celtics;New York Knicks;1xBet;-526;+450;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;bet-at-home;-625;+405;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;bet365;-625;+450;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;bwin;-625;+450;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;Marathonbet;-526;+459;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;Pinnacle;-556;+455;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;Unibet;-625;+459;04 Mar 2016;105;104;2015-2016
Boston Celtics;New York Knicks;William Hill;-588;+400;04 Mar 2016;105;104;2015-2016
Dallas Mavericks;Denver Nuggets;1xBet;-217;+200;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;bet-at-home;-250;+191;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;bet365;-250;+210;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;bwin;-238;+195;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;Marathonbet;-222;+202;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;Pinnacle;-233;+204;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;Unibet;-256;+204;27 Feb 2016;122;116;2015-2016
Dallas Mavericks;Denver Nuggets;William Hill;-238;+200;27 Feb 2016;122;116;2015-2016
Portland Trail Blazers;Golden State Warriors;1xBet;+365;-400;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;bet-at-home;+288;-400;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;bet365;+275;-357;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;bwin;+300;-385;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;Marathonbet;+370;-417;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;Pinnacle;+322;-370;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;Unibet;+309;-400;20 Feb 2016;137;105;2015-2016
Portland Trail Blazers;Golden State Warriors;William Hill;+300;-400;20 Feb 2016;137;105;2015-2016
Golden State Warriors;Houston Rockets;1xBet;-1429;+1150;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;bet-at-home;-2000;+807;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;bet365;-2000;+1100;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;bwin;-2000;+950;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;Marathonbet;-1429;+1100;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;Pinnacle;-1667;+1146;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;Unibet;-2000;+1050;10 Feb 2016;123;110;2015-2016
Golden State Warriors;Houston Rockets;William Hill;-2000;+1000;10 Feb 2016;123;110;2015-2016
Miami Heat;San Antonio Spurs;1xBet;+235;-256;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;bet-at-home;+216;-294;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;bet365;+225;-278;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;bwin;+229;-294;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;Marathonbet;+238;-263;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;Pinnacle;+234;-263;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;Unibet;+245;-312;10 Feb 2016;101;119;2015-2016
Miami Heat;San Antonio Spurs;William Hill;+240;-278;10 Feb 2016;101;119;2015-2016
Philadelphia 76ers;Los Angeles Clippers;1xBet;+370;-417;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;bet-at-home;+333;-476;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;bet365;+350;-455;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;bwin;+350;-455;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;Marathonbet;+380;-435;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;Pinnacle;+373;-435;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;Unibet;+350;-455;08 Feb 2016; 92;98 ;2015-2016
Philadelphia 76ers;Los Angeles Clippers;William Hill;+325;-455;08 Feb 2016; 92;98 ;2015-2016
Miami Heat;Los Angeles Clippers;1xBet;-101;-106;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;bet-at-home;-105;-120;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;bet365;-105;-116;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;bwin;-105;-115;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;Marathonbet;-102;-106;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;Pinnacle;-105;-105;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;Unibet;-105;-115;07 Feb 2016; 93;100;2015-2016
Miami Heat;Los Angeles Clippers;William Hill;-105;-115;07 Feb 2016; 93;100;2015-2016
Boston Celtics;Sacramento Kings;1xBet;-323;+295;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;bet-at-home;-400;+287;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;bet365;-385;+300;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;bwin;-357;+280;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;Marathonbet;-333;+298;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;Pinnacle;-333;+292;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;Unibet;-400;+300;07 Feb 2016;128;119;2015-2016
Boston Celtics;Sacramento Kings;William Hill;-357;+280;07 Feb 2016;128;119;2015-2016
New York Knicks;Denver Nuggets;1xBet;-156;+145;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;bet-at-home;-182;+141;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;bet365;-172;+150;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;bwin;-182;+150;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;Marathonbet;-161;+148;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;Pinnacle;-167;+150;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;Unibet;-175;+145;07 Feb 2016; 96;101;2015-2016
New York Knicks;Denver Nuggets;William Hill;-169;+150;07 Feb 2016; 96;101;2015-2016
Orlando Magic;Atlanta Hawks;1xBet;+145;-156;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;bet-at-home;+135;-175;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;bet365;+135;-156;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;bwin;+140;-167;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;Marathonbet;+139;-152;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;Pinnacle;+137;-152;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;Unibet;+135;-164;07 Feb 2016; 96;94 ;2015-2016
Orlando Magic;Atlanta Hawks;William Hill;+140;-161;07 Feb 2016; 96;94 ;2015-2016
Golden State Warriors;Oklahoma City Thunder;1xBet;-303;+275;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;bet-at-home;-370;+266;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;bet365;-333;+265;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;bwin;-357;+280;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;Marathonbet;-312;+280;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;Pinnacle;-323;+281;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;Unibet;-357;+275;07 Feb 2016;116;108;2015-2016
Golden State Warriors;Oklahoma City Thunder;William Hill;-345;+275;07 Feb 2016;116;108;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;1xBet;-263;+245;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;bet-at-home;-294;+220;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;bet365;-286;+229;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;bwin;-286;+229;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;Marathonbet;-278;+250;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;Pinnacle;-263;+235;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;Unibet;-286;+229;01 Feb 2016; 96;93 ;2015-2016
Portland Trail Blazers;Minnesota Timberwolves;William Hill;-278;+240;01 Feb 2016; 96;93 ;2015-2016
Chicago Bulls;Miami Heat;1xBet;-278;+254;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;bet-at-home;-312;+231;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;bet365;-312;+250;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;bwin;-333;+260;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;Marathonbet;-303;+270;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;Pinnacle;-278;+248;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;Unibet;-294;+229;26 Jan 2016; 84;89 ;2015-2016
Chicago Bulls;Miami Heat;William Hill;-345;+275;26 Jan 2016; 84;89 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;1xBet;-204;+188;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;bet-at-home;-192;+149;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;bet365;-185;+165;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;bwin;-213;+175;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;Marathonbet;-208;+190;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;Pinnacle;-189;+169;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;Unibet;-192;+154;18 Jan 2016;101;99 ;2015-2016
Memphis Grizzlies;New Orleans Pelicans;William Hill;-208;+175;18 Jan 2016;101;99 ;2015-2016
Golden State Warriors;Miami Heat;1xBet;-1429;+1000;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;bet-at-home;-2500;+915;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;bet365;-2000;+1100;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;bwin;-1667;+900;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;Marathonbet;-1250;+950;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;Pinnacle;-1429;+1051;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;Unibet;-1667;+1000;12 Jan 2016;111;103;2015-2016
Golden State Warriors;Miami Heat;William Hill;-2000;+1000;12 Jan 2016;111;103;2015-2016
Utah Jazz;Houston Rockets;1xBet;+138;-149;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;bet-at-home;+125;-161;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;bet365;+140;-161;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;bwin;+120;-143;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;Marathonbet;+141;-154;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;Pinnacle;+141;-156;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;Unibet;+135;-164;05 Jan 2016; 91;93 ;2015-2016
Utah Jazz;Houston Rockets;William Hill;+140;-161;05 Jan 2016; 91;93 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;1xBet;+131;-141;19 Dec 2015; 99;95 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;bet-at-home;+108;-139;19 Dec 2015; 99;95 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;bet365;+120;-141;19 Dec 2015; 99;95 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;bwin;+114;-137;19 Dec 2015; 99;95 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;Pinnacle;+125;-139;19 Dec 2015; 99;95 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;Unibet;+108;-152;19 Dec 2015; 99;95 ;2015-2016
Minnesota Timberwolves;Sacramento Kings;William Hill;+120;-141;19 Dec 2015; 99;95 ;2015-2016
Boston Celtics;Atlanta Hawks;1xBet;-154;+143;18 Dec 2015;101;109;2015-2016
Boston Celtics;Atlanta Hawks;bet-at-home;-179;+139;18 Dec 2015;101;109;2015-2016
Boston Celtics;Atlanta Hawks;bet365;-167;+145;18 Dec 2015;101;109;2015-2016
Boston Celtics;Atlanta Hawks;bwin;-175;+145;18 Dec 2015;101;109;2015-2016
Boston Celtics;Atlanta Hawks;Pinnacle;-159;+144;18 Dec 2015;101;109;2015-2016
Boston Celtics;Atlanta Hawks;Unibet;-164;+135;18 Dec 2015;101;109;2015-2016
Boston Celtics;Atlanta Hawks;William Hill;-164;+145;18 Dec 2015;101;109;2015-2016
Orlando Magic;Portland Trail Blazers;1xBet;-169;+156;18 Dec 2015;102;94 ;2015-2016
Orlando Magic;Portland Trail Blazers;bet-at-home;-200;+154;18 Dec 2015;102;94 ;2015-2016
Orlando Magic;Portland Trail Blazers;bet365;-182;+160;18 Dec 2015;102;94 ;2015-2016
Orlando Magic;Portland Trail Blazers;bwin;-200;+165;18 Dec 2015;102;94 ;2015-2016
Orlando Magic;Portland Trail Blazers;Pinnacle;-172;+156;18 Dec 2015;102;94 ;2015-2016
Orlando Magic;Portland Trail Blazers;Unibet;-192;+154;18 Dec 2015;102;94 ;2015-2016
Orlando Magic;Portland Trail Blazers;William Hill;-189;+165;18 Dec 2015;102;94 ;2015-2016
Los Angeles Lakers;Houston Rockets;1xBet;+245;-263;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;bet-at-home;+196;-263;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;bet365;+225;-278;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;bwin;+220;-278;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;Marathonbet;+258;-286;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;Pinnacle;+231;-263;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;Unibet;+204;-256;18 Dec 2015; 87;107;2015-2016
Los Angeles Lakers;Houston Rockets;William Hill;+210;-250;18 Dec 2015; 87;107;2015-2016
Charlotte Hornets;Toronto Raptors;1xBet;+117;-127;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;bet-at-home;+112;-145;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;bet365;+125;-147;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;bwin;+125;-149;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;Marathonbet;-115;+106;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;Pinnacle;+120;-132;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;Unibet;+118;-145;17 Dec 2015;109;99 ;2015-2016
Charlotte Hornets;Toronto Raptors;William Hill;+120;-141;17 Dec 2015;109;99 ;2015-2016
Minnesota Timberwolves;Denver Nuggets;1xBet;-217;+200;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;bet-at-home;-270;+204;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;bet365;-263;+215;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;bwin;-250;+200;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;Marathonbet;-222;+202;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;Pinnacle;-244;+218;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;Unibet;-278;+220;16 Dec 2015;100;112;2015-2016
Minnesota Timberwolves;Denver Nuggets;William Hill;-263;+220;16 Dec 2015;100;112;2015-2016
Sacramento Kings;Utah Jazz;1xBet;-139;+129;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;bet-at-home;-143;+112;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;bet365;-147;+125;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;bwin;-137;+114;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;Marathonbet;-143;+131;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;Pinnacle;-137;+124;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;Unibet;-141;+116;09 Dec 2015;114;106;2015-2016
Sacramento Kings;Utah Jazz;William Hill;-141;+120;09 Dec 2015;114;106;2015-2016
Charlotte Hornets;Golden State Warriors;1xBet;+365;-400;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;bet-at-home;+344;-500;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;bet365;+375;-500;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;bwin;+375;-500;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;Marathonbet;+370;-417;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;Pinnacle;+365;-417;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;Unibet;+370;-500;02 Dec 2015; 99;116;2015-2016
Charlotte Hornets;Golden State Warriors;William Hill;+350;-500;02 Dec 2015; 99;116;2015-2016
Boston Celtics;Dallas Mavericks;1xBet;-179;+165;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;bet-at-home;-208;+162;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;bet365;-213;+175;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;bwin;-208;+170;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;Marathonbet;-185;+169;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;Pinnacle;-189;+171;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;Unibet;-208;+170;18 Nov 2015;102;106;2015-2016
Boston Celtics;Dallas Mavericks;William Hill;-200;+170;18 Nov 2015;102;106;2015-2016
Atlanta Hawks;New Orleans Pelicans;1xBet;-909;+750;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;bet-at-home;-1429;+675;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;bet365;-1250;+750;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;bwin;-909;+600;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;Marathonbet;-909;+730;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;Pinnacle;-1250;+886;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;Unibet;-1250;+850;12 Nov 2015;106;98 ;2015-2016
Atlanta Hawks;New Orleans Pelicans;William Hill;-1250;+750;12 Nov 2015;106;98 ;2015-2016
Indiana Pacers;Memphis Grizzlies;bet-at-home;+123;-159;29 Oct 2015;103;112;2015-2016
Indiana Pacers;Memphis Grizzlies;bet365;+129;-152;29 Oct 2015;103;112;2015-2016
Indiana Pacers;Memphis Grizzlies;bwin;+125;-149;29 Oct 2015;103;112;2015-2016
