Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Charlotte Hornets;Denver Nuggets;bet365;-141;+120;31 Mar 2017;122;114;2016-2017
Charlotte Hornets;Denver Nuggets;bwin;-143;+120;31 Mar 2017;122;114;2016-2017
Charlotte Hornets;Denver Nuggets;Marathonbet;-133;+123;31 Mar 2017;122;114;2016-2017
Charlotte Hornets;Denver Nuggets;Pinnacle;-135;+123;31 Mar 2017;122;114;2016-2017
Charlotte Hornets;Denver Nuggets;Unibet;-141;+118;31 Mar 2017;122;114;2016-2017
Charlotte Hornets;Denver Nuggets;William Hill;-141;+120;31 Mar 2017;122;114;2016-2017
Portland Trail Blazers;Houston Rockets;1xBet;-105;-102;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;bet-at-home;-120;-105;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;bet365;-116;-105;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;bwin;-115;-105;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;Marathonbet;-108;-101;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;Pinnacle;-108;-102;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;Unibet;-110;-106;31 Mar 2017;117;107;2016-2017
Portland Trail Blazers;Houston Rockets;William Hill;-120;+100;31 Mar 2017;117;107;2016-2017
Los Angeles Lakers;Washington Wizards;1xBet;+390;-435;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;bet-at-home;+354;-526;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;bet365;+375;-500;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;bwin;+270;-385;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;Marathonbet;+400;-455;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;Pinnacle;+404;-476;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;Unibet;+375;-476;29 Mar 2017;108;119;2016-2017
Los Angeles Lakers;Washington Wizards;William Hill;+375;-556;29 Mar 2017;108;119;2016-2017
Boston Celtics;Indiana Pacers;1xBet;-263;+240;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;bet-at-home;-294;+222;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;bet365;-286;+229;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;bwin;-286;+229;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;Marathonbet;-238;+216;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;Pinnacle;-270;+239;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;Unibet;-278;+229;22 Mar 2017;109;100;2016-2017
Boston Celtics;Indiana Pacers;William Hill;-278;+240;22 Mar 2017;109;100;2016-2017
Washington Wizards;Toronto Raptors;1xBet;-200;+181;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;bet-at-home;-213;+165;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;bet365;-222;+179;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;bwin;-208;+170;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;Marathonbet;-200;+183;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;Pinnacle;-213;+189;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;Unibet;-208;+170;03 Mar 2017;106;114;2016-2017
Washington Wizards;Toronto Raptors;William Hill;-222;+179;03 Mar 2017;106;114;2016-2017
Atlanta Hawks;Miami Heat;1xBet;-132;+123;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;bet-at-home;-147;+114;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;bet365;-141;+120;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;bwin;-149;+125;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;Marathonbet;-135;+124;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;Pinnacle;-141;+127;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;Unibet;-145;+123;25 Feb 2017; 90;108;2016-2017
Atlanta Hawks;Miami Heat;William Hill;-145;+125;25 Feb 2017; 90;108;2016-2017
Cleveland Cavaliers;Denver Nuggets;1xBet;-714;+600;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;bet-at-home;-1000;+576;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;bet365;-909;+600;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;bwin;-714;+500;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;Marathonbet;-714;+600;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;Pinnacle;-769;+638;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;Unibet;-909;+650;11 Feb 2017;125;109;2016-2017
Cleveland Cavaliers;Denver Nuggets;William Hill;-909;+600;11 Feb 2017;125;109;2016-2017
Los Angeles Lakers;Denver Nuggets;1xBet;+100;-108;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;bet-at-home;-111;-115;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;bet365;-105;-116;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;bwin;+100;-120;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;Marathonbet;-110;+100;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;Pinnacle;-101;-109;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;Unibet;-104;-114;01 Feb 2017;120;116;2016-2017
Los Angeles Lakers;Denver Nuggets;William Hill;-110;-110;01 Feb 2017;120;116;2016-2017
San Antonio Spurs;Oklahoma City Thunder;1xBet;-385;+348;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;bet-at-home;-556;+374;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;bet365;-500;+375;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;bwin;-500;+375;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;Marathonbet;-400;+355;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;Pinnacle;-476;+400;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;Unibet;-500;+390;01 Feb 2017;108;94 ;2016-2017
San Antonio Spurs;Oklahoma City Thunder;William Hill;-556;+375;01 Feb 2017;108;94 ;2016-2017
Toronto Raptors;New Orleans Pelicans;1xBet;-278;+254;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;bet-at-home;-345;+252;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;bet365;-370;+280;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;bwin;-333;+260;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;Marathonbet;-294;+265;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;Pinnacle;-323;+282;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;Unibet;-303;+245;31 Jan 2017;108;106;2016-2017
Toronto Raptors;New Orleans Pelicans;William Hill;-345;+275;31 Jan 2017;108;106;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;1xBet;-333;+304;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;bet-at-home;-370;+269;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;bet365;-370;+280;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;bwin;-357;+275;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;Marathonbet;-333;+298;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;Pinnacle;-345;+297;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;Unibet;-345;+270;29 Jan 2017;107;91 ;2016-2017
Cleveland Cavaliers;Oklahoma City Thunder;William Hill;-357;+280;29 Jan 2017;107;91 ;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;1xBet;+104;-112;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;bet-at-home;+100;-127;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;bet365;+100;-120;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;bwin;+104;-128;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;Marathonbet;+106;-115;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;Pinnacle;+104;-116;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;Unibet;+102;-122;26 Jan 2017;105;114;2016-2017
New Orleans Pelicans;Oklahoma City Thunder;William Hill;+100;-120;26 Jan 2017;105;114;2016-2017
Los Angeles Lakers;Detroit Pistons;1xBet;+117;-125;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;bet-at-home;+106;-135;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;bet365;+114;-135;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;bwin;+114;-139;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;Marathonbet;+118;-128;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;Pinnacle;+112;-125;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;Unibet;+114;-135;16 Jan 2017; 97;102;2016-2017
Los Angeles Lakers;Detroit Pistons;William Hill;+110;-130;16 Jan 2017; 97;102;2016-2017
Toronto Raptors;Houston Rockets;1xBet;+116;-125;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;bet-at-home;+114;-147;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;bet365;+114;-135;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;bwin;+120;-143;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;Marathonbet;+117;-127;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;Pinnacle;+110;-123;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;Unibet;+118;-139;08 Jan 2017;122;129;2016-2017
Toronto Raptors;Houston Rockets;William Hill;+114;-135;08 Jan 2017;122;129;2016-2017
Los Angeles Lakers;Toronto Raptors;1xBet;+292;-333;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;bet-at-home;+309;-435;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;bet365;+300;-385;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;bwin;+275;-357;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;Marathonbet;+298;-333;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;Pinnacle;+301;-345;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;Unibet;+290;-357;02 Jan 2017;114;123;2016-2017
Los Angeles Lakers;Toronto Raptors;William Hill;+290;-385;02 Jan 2017;114;123;2016-2017
New Orleans Pelicans;Los Angeles Clippers;1xBet;+108;-116;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;bet-at-home;+102;-130;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;bet365;+114;-135;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;bwin;+104;-125;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;Marathonbet;+110;-119;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;Pinnacle;+108;-120;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;Unibet;+108;-130;29 Dec 2016;102;98 ;2016-2017
New Orleans Pelicans;Los Angeles Clippers;William Hill;+104;-125;29 Dec 2016;102;98 ;2016-2017
Orlando Magic;Memphis Grizzlies;1xBet;+144;-154;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;bet-at-home;+131;-169;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;bet365;+135;-156;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;bwin;+135;-161;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;Marathonbet;+146;-159;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;Pinnacle;+141;-156;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;Unibet;+129;-156;26 Dec 2016;112;102;2016-2017
Orlando Magic;Memphis Grizzlies;William Hill;+140;-161;26 Dec 2016;112;102;2016-2017
San Antonio Spurs;New Orleans Pelicans;1xBet;-667;+570;18 Dec 2016;113;100;2016-2017
San Antonio Spurs;New Orleans Pelicans;bet365;-1000;+625;18 Dec 2016;113;100;2016-2017
San Antonio Spurs;New Orleans Pelicans;bwin;-909;+600;18 Dec 2016;113;100;2016-2017
San Antonio Spurs;New Orleans Pelicans;Marathonbet;-667;+560;18 Dec 2016;113;100;2016-2017
San Antonio Spurs;New Orleans Pelicans;Pinnacle;-769;+638;18 Dec 2016;113;100;2016-2017
San Antonio Spurs;New Orleans Pelicans;Unibet;-909;+650;18 Dec 2016;113;100;2016-2017
San Antonio Spurs;New Orleans Pelicans;William Hill;-909;+600;18 Dec 2016;113;100;2016-2017
Dallas Mavericks;Sacramento Kings;1xBet;+138;-149;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;bet-at-home;+131;-167;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;bet365;+129;-152;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;bwin;+140;-167;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;Marathonbet;+141;-154;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;Pinnacle;+136;-149;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;Unibet;+138;-164;08 Dec 2016; 89;120;2016-2017
Dallas Mavericks;Sacramento Kings;William Hill;+129;-149;08 Dec 2016; 89;120;2016-2017
Milwaukee Bucks;Portland Trail Blazers;1xBet;-118;+110;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;bet-at-home;-130;+102;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;bet365;-125;+104;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;bwin;-128;+104;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;Marathonbet;-120;+110;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;Pinnacle;-119;+108;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;Unibet;-123;+104;08 Dec 2016;115;107;2016-2017
Milwaukee Bucks;Portland Trail Blazers;William Hill;-125;+104;08 Dec 2016;115;107;2016-2017
Dallas Mavericks;Charlotte Hornets;1xBet;+144;-154;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;bet-at-home;+135;-172;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;bet365;+145;-167;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;bwin;+135;-161;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;Marathonbet;+146;-159;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;Pinnacle;+147;-164;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;Unibet;+135;-161;06 Dec 2016;101;109;2016-2017
Dallas Mavericks;Charlotte Hornets;William Hill;+150;-169;06 Dec 2016;101;109;2016-2017
Brooklyn Nets;Los Angeles Clippers;1xBet;+480;-625;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;bet-at-home;+493;-833;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;bet365;+500;-714;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;bwin;+600;-909;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;Marathonbet;+500;-588;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;Pinnacle;+516;-625;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;Unibet;+575;-769;29 Nov 2016;127;122;2016-2017
Brooklyn Nets;Los Angeles Clippers;William Hill;+500;-714;29 Nov 2016;127;122;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;1xBet;+138;-152;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;bet-at-home;+125;-161;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;bet365;+135;-156;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;bwin;+135;-161;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;Marathonbet;+141;-154;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;Pinnacle;+142;-156;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;Unibet;+135;-161;23 Nov 2016;111;109;2016-2017
Los Angeles Lakers;Oklahoma City Thunder;William Hill;+140;-161;23 Nov 2016;111;109;2016-2017
Atlanta Hawks;Milwaukee Bucks;1xBet;-233;+172;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;bet-at-home;-227;+174;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;bet365;-213;+175;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;bwin;-250;+200;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;Marathonbet;-192;+175;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;Pinnacle;-208;+186;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;Unibet;-217;+179;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Milwaukee Bucks;William Hill;-222;+179;16 Nov 2016;107;100;2016-2017
Atlanta Hawks;Chicago Bulls;1xBet;-164;+150;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;bet-at-home;-169;+133;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;bet365;-161;+140;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;bwin;-161;+135;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;Marathonbet;-167;+152;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;Pinnacle;-156;+142;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;Unibet;-154;+129;09 Nov 2016;115;107;2016-2017
Atlanta Hawks;Chicago Bulls;William Hill;-164;+145;09 Nov 2016;115;107;2016-2017
Boston Celtics;Chicago Bulls;1xBet;-141;+129;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;bet-at-home;-164;+127;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;bet365;-167;+145;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;bwin;-154;+129;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;Marathonbet;-143;+131;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;Pinnacle;-159;+143;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;Unibet;-156;+129;03 Nov 2016;107;100;2016-2017
Boston Celtics;Chicago Bulls;William Hill;-145;+125;03 Nov 2016;107;100;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;1xBet;+110;-118;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;bet-at-home;-101;-127;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;bet365;+104;-125;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;bwin;+100;-120;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;Marathonbet;+110;-119;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;Pinnacle;-102;-108;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;Unibet;+102;-122;27 Oct 2016;102;98 ;2016-2017
Memphis Grizzlies;Minnesota Timberwolves;William Hill;+100;-120;27 Oct 2016;102;98 ;2016-2017
San Antonio Spurs;Miami Heat;1xBet;-250;+220;15 Oct 2016;100;108;2016-2017
San Antonio Spurs;Miami Heat;bet365;-263;+215;15 Oct 2016;100;108;2016-2017
San Antonio Spurs;Miami Heat;bwin;-250;+200;15 Oct 2016;100;108;2016-2017
San Antonio Spurs;Miami Heat;Marathonbet;-256;+222;15 Oct 2016;100;108;2016-2017
San Antonio Spurs;Miami Heat;Pinnacle;-256;+212;15 Oct 2016;100;108;2016-2017
San Antonio Spurs;Miami Heat;Unibet;-263;+204;15 Oct 2016;100;108;2016-2017
San Antonio Spurs;Miami Heat;William Hill;-263;+220;15 Oct 2016;100;108;2016-2017
Phoenix Suns;San Antonio Spurs;1xBet;-227;+198;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;bet-at-home;-256;+177;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;bet365;-233;+190;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;bwin;-238;+195;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;Marathonbet;-238;+206;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;Pinnacle;-227;+190;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;Unibet;-227;+175;04 Oct 2016; 91;86 ;2016-2017
Phoenix Suns;San Antonio Spurs;William Hill;-250;+210;04 Oct 2016; 91;86 ;2016-2017
