Home_id;Away_id;Bookmaker;OddHome;OddAway;Date;Score_home;Score_away;Season
Denver Nuggets;Utah Jazz;William Hill;-135;+114;28 Mar 2015;107;91 ;2014-2015
Houston Rockets;Minnesota Timberwolves;bet-at-home;-1667;+757;28 Mar 2015;120;110;2014-2015
Houston Rockets;Minnesota Timberwolves;bet365;-2000;+1000;28 Mar 2015;120;110;2014-2015
Houston Rockets;Minnesota Timberwolves;bwin;-1250;+725;28 Mar 2015;120;110;2014-2015
Houston Rockets;Minnesota Timberwolves;Marathonbet;-1111;+869;28 Mar 2015;120;110;2014-2015
Houston Rockets;Minnesota Timberwolves;Pinnacle;-1667;+1125;28 Mar 2015;120;110;2014-2015
Houston Rockets;Minnesota Timberwolves;Unibet;-1429;+950;28 Mar 2015;120;110;2014-2015
Houston Rockets;Minnesota Timberwolves;William Hill;-1667;+900;28 Mar 2015;120;110;2014-2015
New Orleans Pelicans;Sacramento Kings;bet-at-home;-278;+210;28 Mar 2015;102;88 ;2014-2015
New Orleans Pelicans;Sacramento Kings;bet365;-286;+229;28 Mar 2015;102;88 ;2014-2015
New Orleans Pelicans;Sacramento Kings;bwin;-303;+240;28 Mar 2015;102;88 ;2014-2015
New Orleans Pelicans;Sacramento Kings;Marathonbet;-263;+240;28 Mar 2015;102;88 ;2014-2015
New Orleans Pelicans;Sacramento Kings;Pinnacle;-270;+235;28 Mar 2015;102;88 ;2014-2015
New Orleans Pelicans;Sacramento Kings;Unibet;-286;+225;28 Mar 2015;102;88 ;2014-2015
New Orleans Pelicans;Sacramento Kings;William Hill;-270;+229;28 Mar 2015;102;88 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;bet-at-home;+318;-455;27 Mar 2015;106;98 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;bet365;+350;-455;27 Mar 2015;106;98 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;bwin;+340;-455;27 Mar 2015;106;98 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;Marathonbet;+380;-435;27 Mar 2015;106;98 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;Pinnacle;+346;-400;27 Mar 2015;106;98 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;Unibet;+340;-455;27 Mar 2015;106;98 ;2014-2015
Brooklyn Nets;Cleveland Cavaliers;William Hill;+325;-455;27 Mar 2015;106;98 ;2014-2015
Utah Jazz;Minnesota Timberwolves;bet-at-home;-500;+348;24 Mar 2015;104;106;2014-2015
Utah Jazz;Minnesota Timberwolves;bet365;-556;+425;24 Mar 2015;104;106;2014-2015
Utah Jazz;Minnesota Timberwolves;bwin;-588;+430;24 Mar 2015;104;106;2014-2015
Utah Jazz;Minnesota Timberwolves;Marathonbet;-455;+395;24 Mar 2015;104;106;2014-2015
Utah Jazz;Minnesota Timberwolves;Pinnacle;-556;+461;24 Mar 2015;104;106;2014-2015
Utah Jazz;Minnesota Timberwolves;Unibet;-526;+400;24 Mar 2015;104;106;2014-2015
Utah Jazz;Minnesota Timberwolves;William Hill;-500;+350;24 Mar 2015;104;106;2014-2015
New York Knicks;Los Angeles Clippers;bet-at-home;+977;-3333;25 Mar 2015; 80;111;2014-2015
New York Knicks;Los Angeles Clippers;bet365;+1250;-2500;25 Mar 2015; 80;111;2014-2015
New York Knicks;Los Angeles Clippers;bwin;+1200;-3333;25 Mar 2015; 80;111;2014-2015
New York Knicks;Los Angeles Clippers;Marathonbet;+1400;-2000;25 Mar 2015; 80;111;2014-2015
New York Knicks;Los Angeles Clippers;Pinnacle;+1513;-2500;25 Mar 2015; 80;111;2014-2015
New York Knicks;Los Angeles Clippers;Unibet;+1500;-10000;25 Mar 2015; 80;111;2014-2015
New York Knicks;Los Angeles Clippers;William Hill;+1400;-3333;25 Mar 2015; 80;111;2014-2015
Golden State Warriors;New Orleans Pelicans;bet-at-home;-1667;+757;21 Mar 2015;112;96 ;2014-2015
Golden State Warriors;New Orleans Pelicans;bet365;-2000;+1100;21 Mar 2015;112;96 ;2014-2015
Golden State Warriors;New Orleans Pelicans;bwin;-1429;+800;21 Mar 2015;112;96 ;2014-2015
Golden State Warriors;New Orleans Pelicans;Marathonbet;-1111;+869;21 Mar 2015;112;96 ;2014-2015
Golden State Warriors;New Orleans Pelicans;Pinnacle;-1667;+1125;21 Mar 2015;112;96 ;2014-2015
Golden State Warriors;New Orleans Pelicans;Unibet;-2000;+1200;21 Mar 2015;112;96 ;2014-2015
Golden State Warriors;New Orleans Pelicans;William Hill;-2000;+1000;21 Mar 2015;112;96 ;2014-2015
Dallas Mavericks;Memphis Grizzlies;bet-at-home;-149;+117;21 Mar 2015;101;112;2014-2015
Dallas Mavericks;Memphis Grizzlies;bet365;-141;+120;21 Mar 2015;101;112;2014-2015
Dallas Mavericks;Memphis Grizzlies;bwin;-149;+125;21 Mar 2015;101;112;2014-2015
Dallas Mavericks;Memphis Grizzlies;Marathonbet;-137;+125;21 Mar 2015;101;112;2014-2015
Dallas Mavericks;Memphis Grizzlies;Pinnacle;-145;+131;21 Mar 2015;101;112;2014-2015
Dallas Mavericks;Memphis Grizzlies;Unibet;-159;+129;21 Mar 2015;101;112;2014-2015
Dallas Mavericks;Memphis Grizzlies;William Hill;-145;+125;21 Mar 2015;101;112;2014-2015
Golden State Warriors;Atlanta Hawks;bet-at-home;-294;+216;19 Mar 2015;114;95 ;2014-2015
Golden State Warriors;Atlanta Hawks;bet365;-312;+250;19 Mar 2015;114;95 ;2014-2015
Golden State Warriors;Atlanta Hawks;bwin;-333;+260;19 Mar 2015;114;95 ;2014-2015
Golden State Warriors;Atlanta Hawks;Marathonbet;-270;+245;19 Mar 2015;114;95 ;2014-2015
Golden State Warriors;Atlanta Hawks;Pinnacle;-286;+252;19 Mar 2015;114;95 ;2014-2015
Golden State Warriors;Atlanta Hawks;Unibet;-286;+225;19 Mar 2015;114;95 ;2014-2015
Golden State Warriors;Atlanta Hawks;William Hill;-303;+250;19 Mar 2015;114;95 ;2014-2015
Chicago Bulls;Indiana Pacers;bet-at-home;-116;-109;19 Mar 2015;103;86 ;2014-2015
Chicago Bulls;Indiana Pacers;bet365;-116;-105;19 Mar 2015;103;86 ;2014-2015
Chicago Bulls;Indiana Pacers;bwin;-110;+100;19 Mar 2015;103;86 ;2014-2015
Chicago Bulls;Indiana Pacers;Marathonbet;-114;+104;19 Mar 2015;103;86 ;2014-2015
Chicago Bulls;Indiana Pacers;Pinnacle;-114;+104;19 Mar 2015;103;86 ;2014-2015
Chicago Bulls;Indiana Pacers;Unibet;-119;-102;19 Mar 2015;103;86 ;2014-2015
Chicago Bulls;Indiana Pacers;William Hill;-115;-105;19 Mar 2015;103;86 ;2014-2015
Philadelphia 76ers;Detroit Pistons;bet-at-home;-116;-110;18 Mar 2015; 94;83 ;2014-2015
Philadelphia 76ers;Detroit Pistons;bet365;-116;-105;18 Mar 2015; 94;83 ;2014-2015
Philadelphia 76ers;Detroit Pistons;bwin;-110;-110;18 Mar 2015; 94;83 ;2014-2015
Philadelphia 76ers;Detroit Pistons;Marathonbet;-109;+100;18 Mar 2015; 94;83 ;2014-2015
Philadelphia 76ers;Detroit Pistons;Pinnacle;-102;-108;18 Mar 2015; 94;83 ;2014-2015
Philadelphia 76ers;Detroit Pistons;Unibet;-111;-109;18 Mar 2015; 94;83 ;2014-2015
Philadelphia 76ers;Detroit Pistons;William Hill;-115;-105;18 Mar 2015; 94;83 ;2014-2015
Milwaukee Bucks;Washington Wizards;bet-at-home;-196;+150;08 Mar 2015; 91;85 ;2014-2015
Milwaukee Bucks;Washington Wizards;bet365;-185;+165;08 Mar 2015; 91;85 ;2014-2015
Milwaukee Bucks;Washington Wizards;bwin;-200;+165;08 Mar 2015; 91;85 ;2014-2015
Milwaukee Bucks;Washington Wizards;Marathonbet;-175;+160;08 Mar 2015; 91;85 ;2014-2015
Milwaukee Bucks;Washington Wizards;Pinnacle;-179;+159;08 Mar 2015; 91;85 ;2014-2015
Milwaukee Bucks;Washington Wizards;Unibet;-196;+160;08 Mar 2015; 91;85 ;2014-2015
Milwaukee Bucks;Washington Wizards;William Hill;-189;+165;08 Mar 2015; 91;85 ;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;bet-at-home;-278;+210;12 Mar 2015;108;120;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;bet365;-278;+225;12 Mar 2015;108;120;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;bwin;-270;+220;12 Mar 2015;108;120;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;Marathonbet;-233;+213;12 Mar 2015;108;120;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;Pinnacle;-263;+231;12 Mar 2015;108;120;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;Unibet;-286;+225;12 Mar 2015;108;120;2014-2015
Oklahoma City Thunder;Los Angeles Clippers;William Hill;-278;+240;12 Mar 2015;108;120;2014-2015
Orlando Magic;Sacramento Kings;bet-at-home;+124;-159;06 Mar 2015;119;114;2014-2015
Orlando Magic;Sacramento Kings;bet365;+135;-156;06 Mar 2015;119;114;2014-2015
Orlando Magic;Sacramento Kings;bwin;+135;-164;06 Mar 2015;119;114;2014-2015
Orlando Magic;Sacramento Kings;Marathonbet;+135;-147;06 Mar 2015;119;114;2014-2015
Orlando Magic;Sacramento Kings;Pinnacle;+139;-154;06 Mar 2015;119;114;2014-2015
Orlando Magic;Sacramento Kings;Unibet;+140;-172;06 Mar 2015;119;114;2014-2015
Orlando Magic;Sacramento Kings;William Hill;+135;-154;06 Mar 2015;119;114;2014-2015
Miami Heat;Phoenix Suns;bet-at-home;-130;+102;02 Mar 2015;115;98 ;2014-2015
Miami Heat;Phoenix Suns;bet365;-132;+110;02 Mar 2015;115;98 ;2014-2015
Miami Heat;Phoenix Suns;bwin;-125;+104;02 Mar 2015;115;98 ;2014-2015
Miami Heat;Phoenix Suns;Marathonbet;-132;+122;02 Mar 2015;115;98 ;2014-2015
Miami Heat;Phoenix Suns;Pinnacle;-125;+112;02 Mar 2015;115;98 ;2014-2015
Miami Heat;Phoenix Suns;Unibet;-123;+102;02 Mar 2015;115;98 ;2014-2015
Miami Heat;Phoenix Suns;William Hill;-130;+110;02 Mar 2015;115;98 ;2014-2015
Denver Nuggets;New Orleans Pelicans;bet-at-home;+147;-189;02 Mar 2015; 92;99 ;2014-2015
Denver Nuggets;New Orleans Pelicans;bet365;+165;-185;02 Mar 2015; 92;99 ;2014-2015
Denver Nuggets;New Orleans Pelicans;bwin;+165;-200;02 Mar 2015; 92;99 ;2014-2015
Denver Nuggets;New Orleans Pelicans;Marathonbet;+160;-175;02 Mar 2015; 92;99 ;2014-2015
Denver Nuggets;New Orleans Pelicans;Pinnacle;+158;-175;02 Mar 2015; 92;99 ;2014-2015
Denver Nuggets;New Orleans Pelicans;Unibet;+160;-200;02 Mar 2015; 92;99 ;2014-2015
Denver Nuggets;New Orleans Pelicans;William Hill;+165;-189;02 Mar 2015; 92;99 ;2014-2015
Sacramento Kings;Portland Trail Blazers;bet-at-home;+280;-400;01 Mar 2015; 99;110;2014-2015
Sacramento Kings;Portland Trail Blazers;bet365;+320;-400;01 Mar 2015; 99;110;2014-2015
Sacramento Kings;Portland Trail Blazers;bwin;+300;-385;01 Mar 2015; 99;110;2014-2015
Sacramento Kings;Portland Trail Blazers;Marathonbet;+280;-312;01 Mar 2015; 99;110;2014-2015
Sacramento Kings;Portland Trail Blazers;Pinnacle;+318;-370;01 Mar 2015; 99;110;2014-2015
Sacramento Kings;Portland Trail Blazers;Unibet;+300;-385;01 Mar 2015; 99;110;2014-2015
Sacramento Kings;Portland Trail Blazers;William Hill;+300;-400;01 Mar 2015; 99;110;2014-2015
Houston Rockets;Minnesota Timberwolves;bet-at-home;-370;+269;24 Feb 2015;113;102;2014-2015
Houston Rockets;Minnesota Timberwolves;bet365;-400;+309;24 Feb 2015;113;102;2014-2015
Houston Rockets;Minnesota Timberwolves;bwin;-417;+325;24 Feb 2015;113;102;2014-2015
Houston Rockets;Minnesota Timberwolves;Marathonbet;-400;+355;24 Feb 2015;113;102;2014-2015
Houston Rockets;Minnesota Timberwolves;Pinnacle;-385;+330;24 Feb 2015;113;102;2014-2015
Houston Rockets;Minnesota Timberwolves;Unibet;-400;+309;24 Feb 2015;113;102;2014-2015
Houston Rockets;Minnesota Timberwolves;William Hill;-385;+290;24 Feb 2015;113;102;2014-2015
Miami Heat;Philadelphia 76ers;bet-at-home;-769;+471;23 Feb 2015;119;108;2014-2015
Miami Heat;Philadelphia 76ers;bet365;-833;+550;23 Feb 2015;119;108;2014-2015
Miami Heat;Philadelphia 76ers;bwin;-909;+600;23 Feb 2015;119;108;2014-2015
Miami Heat;Philadelphia 76ers;Marathonbet;-588;+509;23 Feb 2015;119;108;2014-2015
Miami Heat;Philadelphia 76ers;Pinnacle;-769;+604;23 Feb 2015;119;108;2014-2015
Miami Heat;Philadelphia 76ers;Unibet;-833;+575;23 Feb 2015;119;108;2014-2015
Miami Heat;Philadelphia 76ers;William Hill;-833;+550;23 Feb 2015;119;108;2014-2015
Portland Trail Blazers;Memphis Grizzlies;bet-at-home;-130;+102;23 Feb 2015; 92;98 ;2014-2015
Portland Trail Blazers;Memphis Grizzlies;bet365;-125;+104;23 Feb 2015; 92;98 ;2014-2015
Portland Trail Blazers;Memphis Grizzlies;bwin;-120;+100;23 Feb 2015; 92;98 ;2014-2015
Portland Trail Blazers;Memphis Grizzlies;Marathonbet;-108;-101;23 Feb 2015; 92;98 ;2014-2015
Portland Trail Blazers;Memphis Grizzlies;Pinnacle;-116;+104;23 Feb 2015; 92;98 ;2014-2015
Portland Trail Blazers;Memphis Grizzlies;Unibet;-125;+102;23 Feb 2015; 92;98 ;2014-2015
Portland Trail Blazers;Memphis Grizzlies;William Hill;-125;+104;23 Feb 2015; 92;98 ;2014-2015
Sacramento Kings;Boston Celtics;bet-at-home;-175;+136;21 Feb 2015;109;101;2014-2015
Sacramento Kings;Boston Celtics;bet365;-172;+150;21 Feb 2015;109;101;2014-2015
Sacramento Kings;Boston Celtics;bwin;-189;+154;21 Feb 2015;109;101;2014-2015
Sacramento Kings;Boston Celtics;Marathonbet;-154;+142;21 Feb 2015;109;101;2014-2015
Sacramento Kings;Boston Celtics;Pinnacle;-167;+150;21 Feb 2015;109;101;2014-2015
Sacramento Kings;Boston Celtics;Unibet;-172;+140;21 Feb 2015;109;101;2014-2015
Sacramento Kings;Boston Celtics;William Hill;-169;+150;21 Feb 2015;109;101;2014-2015
Chicago Bulls;Sacramento Kings;bet-at-home;-769;+461;11 Feb 2015;104;86 ;2014-2015
Chicago Bulls;Sacramento Kings;bet365;-714;+500;11 Feb 2015;104;86 ;2014-2015
Chicago Bulls;Sacramento Kings;bwin;-588;+425;11 Feb 2015;104;86 ;2014-2015
Chicago Bulls;Sacramento Kings;Marathonbet;-667;+550;11 Feb 2015;104;86 ;2014-2015
Chicago Bulls;Sacramento Kings;Pinnacle;-714;+569;11 Feb 2015;104;86 ;2014-2015
Chicago Bulls;Sacramento Kings;Unibet;-667;+480;11 Feb 2015;104;86 ;2014-2015
Chicago Bulls;Sacramento Kings;William Hill;-714;+500;11 Feb 2015;104;86 ;2014-2015
Phoenix Suns;Houston Rockets;bet-at-home;-143;+112;11 Feb 2015;118;127;2014-2015
Phoenix Suns;Houston Rockets;bet365;-141;+120;11 Feb 2015;118;127;2014-2015
Phoenix Suns;Houston Rockets;bwin;-149;+125;11 Feb 2015;118;127;2014-2015
Phoenix Suns;Houston Rockets;Marathonbet;-120;+112;11 Feb 2015;118;127;2014-2015
Phoenix Suns;Houston Rockets;Pinnacle;-135;+122;11 Feb 2015;118;127;2014-2015
Phoenix Suns;Houston Rockets;Unibet;-135;+112;11 Feb 2015;118;127;2014-2015
Phoenix Suns;Houston Rockets;William Hill;-145;+125;11 Feb 2015;118;127;2014-2015
Dallas Mavericks;Los Angeles Clippers;bet-at-home;-400;+286;10 Feb 2015; 98;115;2014-2015
Dallas Mavericks;Los Angeles Clippers;bet365;-435;+325;10 Feb 2015; 98;115;2014-2015
Dallas Mavericks;Los Angeles Clippers;bwin;-455;+350;10 Feb 2015; 98;115;2014-2015
Dallas Mavericks;Los Angeles Clippers;Marathonbet;-323;+290;10 Feb 2015; 98;115;2014-2015
Dallas Mavericks;Los Angeles Clippers;Pinnacle;-385;+333;10 Feb 2015; 98;115;2014-2015
Dallas Mavericks;Los Angeles Clippers;Unibet;-417;+320;10 Feb 2015; 98;115;2014-2015
Dallas Mavericks;Los Angeles Clippers;William Hill;-455;+325;10 Feb 2015; 98;115;2014-2015
Utah Jazz;Sacramento Kings;bet-at-home;-233;+177;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;bet365;-244;+200;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;bwin;-238;+195;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;Marathonbet;-200;+181;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;Pinnacle;-222;+200;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;Unibet;-256;+204;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;William Hill;-238;+200;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;bet-at-home;-233;+177;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;bet365;-244;+200;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;bwin;-238;+195;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;Marathonbet;-200;+181;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;Pinnacle;-222;+200;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;Unibet;-256;+204;08 Feb 2015;102;90 ;2014-2015
Utah Jazz;Sacramento Kings;William Hill;-238;+200;08 Feb 2015;102;90 ;2014-2015
Portland Trail Blazers;Utah Jazz;bet-at-home;-400;+283;04 Feb 2015;103;102;2014-2015
Portland Trail Blazers;Utah Jazz;bet365;-435;+325;04 Feb 2015;103;102;2014-2015
Portland Trail Blazers;Utah Jazz;bwin;-400;+300;04 Feb 2015;103;102;2014-2015
Portland Trail Blazers;Utah Jazz;Marathonbet;-417;+365;04 Feb 2015;103;102;2014-2015
Portland Trail Blazers;Utah Jazz;Pinnacle;-400;+342;04 Feb 2015;103;102;2014-2015
Portland Trail Blazers;Utah Jazz;Unibet;-417;+320;04 Feb 2015;103;102;2014-2015
Portland Trail Blazers;Utah Jazz;William Hill;-455;+325;04 Feb 2015;103;102;2014-2015
Detroit Pistons;Miami Heat;bet-at-home;-175;+137;03 Feb 2015;108;91 ;2014-2015
Detroit Pistons;Miami Heat;bet365;-175;+154;03 Feb 2015;108;91 ;2014-2015
Detroit Pistons;Miami Heat;bwin;-167;+140;03 Feb 2015;108;91 ;2014-2015
Detroit Pistons;Miami Heat;Marathonbet;-156;+144;03 Feb 2015;108;91 ;2014-2015
Detroit Pistons;Miami Heat;Pinnacle;-172;+154;03 Feb 2015;108;91 ;2014-2015
